schema_version,run_id,round,physical_client_id,virtual_client_id,selected,selected_count,selection_policy,selection_score,selection_probability,selection_reason,num_examples,label_entropy,dominant_label,kl_to_global_label_distribution,distance_m,angle_rad,channel_gain,channel_snr_db,pathloss_db,rate_mbps,delay_ms,energy_j,outage
bayesfl_observability_v1,vi_sparse_random_keep10,19,155,12,1,15,random,,0.05,random_uniform,7,0.410116318288409,2,1.9023021968319642,364.07798553100133,4.510246561176719,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,19,167,13,1,15,random,,0.05,random_uniform,95,1.7378293573159467,8,0.5580381273299192,291.0058662753708,0.48639610896319174,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,19,168,13,1,15,random,,0.05,random_uniform,229,0.9862272293909359,5,1.3773906685164472,134.67819380288756,3.3771563345695412,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,19,174,13,1,15,random,,0.05,random_uniform,63,0.7356907463699587,3,1.5546238632023086,178.45550546165217,0.7761383914779828,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,19,201,16,1,15,random,,0.05,random_uniform,46,1.3298452344417466,2,0.9647582614250333,94.3218869478672,2.294699255001969,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,19,215,17,1,15,random,,0.05,random_uniform,46,1.521719365805568,4,0.7932357448939426,535.4635076978701,0.46195059571228464,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,19,238,19,1,15,random,,0.05,random_uniform,20,0.9404479886553264,6,1.3716040057455146,461.53317502431446,3.939706840466583,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,19,246,19,1,15,random,,0.05,random_uniform,159,1.1481123895199365,2,1.1644224577874513,192.7660910115579,5.48594460494769,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,19,248,19,1,15,random,,0.05,random_uniform,373,0.7817865195402651,4,1.5221172317857152,496.9107944354552,5.646545211386695,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,20,7,0,1,15,random,,0.05,random_uniform,168,1.264349492321815,3,1.032554209297049,252.92910103355504,2.5535122755371904,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,20,15,1,1,15,random,,0.05,random_uniform,56,0.4639406270393286,9,1.8477013096607757,519.4134380723592,5.784100292641981,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,20,24,1,1,15,random,,0.05,random_uniform,30,1.3110298871791874,0,1.0210991742953581,413.5419178369083,3.5761099207991176,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,20,27,2,1,15,random,,0.05,random_uniform,678,0.08162587036147914,2,2.2275297802473157,34.926743227516376,2.424058602647788,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,20,42,3,1,15,random,,0.05,random_uniform,58,1.7308356523576378,5,0.5888361420235744,163.3278020724751,0.3638514758956482,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,20,64,5,1,15,random,,0.05,random_uniform,15,0.8033149761408755,7,1.498435876843149,436.81436912462726,1.9310790567759586,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,20,74,5,1,15,random,,0.05,random_uniform,77,1.1534898214385076,0,1.1546999842430363,448.8275593995928,0.8340559361124446,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,20,83,6,1,15,random,,0.05,random_uniform,183,0.7163703465940834,1,1.5113752911057265,530.5836903660695,2.0093833430662467,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,20,156,12,1,15,random,,0.05,random_uniform,33,0.6926879734424749,1,1.5393599710132444,485.52024317733554,3.127830335861415,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,20,190,15,1,15,random,,0.05,random_uniform,86,0.06335477530377637,7,2.1966737571094788,538.8510336655534,4.547164504193733,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,20,191,15,1,15,random,,0.05,random_uniform,191,1.325943075341454,3,0.9746161163341331,444.132030473283,1.689736634999263,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,20,223,17,1,15,random,,0.05,random_uniform,122,0.8399031444716331,0,1.4694341093795324,389.6884005060269,0.1670921152751622,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,20,252,20,1,15,random,,0.05,random_uniform,409,1.0683684981935357,1,1.1688247118610566,459.27232267836285,1.874998350090816,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,20,266,21,1,15,random,,0.05,random_uniform,849,0.7641131958245704,3,1.5607339077663793,312.8849897895343,4.692398110344136,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,20,298,23,1,15,random,,0.05,random_uniform,17,-0.0,1,2.185987945410232,258.2292184226586,3.0916830175682297,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,21,38,3,1,15,random,,0.05,random_uniform,285,1.3397067534967495,8,0.9396094349232524,530.7273757034001,3.065508738320726,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,21,52,4,1,15,random,,0.05,random_uniform,26,1.0880102622771117,9,1.1812023456676566,464.7900413267482,5.277562652447477,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,21,58,4,1,15,random,,0.05,random_uniform,514,0.8886543877137418,1,1.3317328076251618,433.65932740555445,3.31733339148548,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,21,63,5,1,15,random,,0.05,random_uniform,8,-0.0,4,2.3292713582565514,375.9112689849976,0.7999934120921338,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,21,67,5,1,15,random,,0.05,random_uniform,17,-0.0,9,2.311121424016332,520.7471560224626,1.9104971155417736,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,21,125,10,1,15,random,,0.05,random_uniform,4,0.5623351446188083,5,1.818115478821869,383.59433817812254,3.8144535232158803,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,21,127,10,1,15,random,,0.05,random_uniform,1,-0.0,8,2.3277319754160017,489.1945730528673,0.2634571744981509,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,21,142,11,1,15,random,,0.05,random_uniform,1449,1.0393456977703441,9,1.2528709717652187,503.8803379260892,1.6155477050607419,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,21,172,13,1,15,random,,0.05,random_uniform,321,1.2787090971089894,6,1.0140274784545764,512.2695804846903,1.7870059304089094,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,21,190,15,1,15,random,,0.05,random_uniform,86,0.06335477530377637,7,2.1966737571094788,538.8510336655534,4.547164504193733,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,21,206,16,1,15,random,,0.05,random_uniform,6,0.6365141682948128,7,1.6395997169315697,27.189961972719313,4.222570958325521,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,21,210,16,1,15,random,,0.05,random_uniform,311,0.29393881488658424,4,2.0344083103604644,515.9071967579426,0.9210150647325754,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,21,279,22,1,15,random,,0.05,random_uniform,13,0.6172417697303416,1,1.6358465807671725,412.30022652116133,0.04336722844290614,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,21,286,22,1,15,random,,0.05,random_uniform,13,-0.0,1,2.185987945410232,397.35062926648067,1.2691704213794874,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,21,288,23,1,15,random,,0.05,random_uniform,1,-0.0,1,2.185987945410232,220.35323721463058,3.1894663115402193,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,22,34,2,1,15,random,,0.05,random_uniform,98,0.9392429968990706,4,1.3654484544000312,518.7689813630911,0.8945761526500957,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,22,62,5,1,15,random,,0.05,random_uniform,255,0.7398855854147172,1,1.5046979575000918,430.1302587074913,2.9627211075483966,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,22,86,6,1,15,random,,0.05,random_uniform,7,0.410116318288409,0,1.9071323795658244,416.53476519919326,2.7163714976901447,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,22,95,7,1,15,random,,0.05,random_uniform,25,0.8945510979978213,4,1.3821042036330575,462.4736593564874,3.3191875175531025,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,22,108,8,1,15,random,,0.05,random_uniform,1,-0.0,6,2.3163460082440825,423.2285017459682,3.4718177386646465,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,22,109,8,1,15,random,,0.05,random_uniform,31,0.8583093118876355,6,1.4436829998723784,452.16527865496397,3.008083198190912,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,22,118,9,1,15,random,,0.05,random_uniform,18,0.8277381569989198,0,1.4618562942707825,336.1605785701321,0.418716155316603,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,22,141,11,1,15,random,,0.05,random_uniform,33,1.5190465305721117,7,0.7674065092926465,401.09643414160416,2.869583829181718,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,22,147,11,1,15,random,,0.05,random_uniform,15,0.8918673953172509,7,1.3950007042270034,542.103656327626,2.540797429767278,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,22,150,12,1,15,random,,0.05,random_uniform,13,-0.0,1,2.185987945410232,402.11438380447424,6.145053787971962,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,22,165,13,1,15,random,,0.05,random_uniform,40,0.38131648785332906,0,1.926685551035581,356.8073637938388,5.001853908713208,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,22,202,16,1,15,random,,0.05,random_uniform,382,0.7151651242351365,7,1.5572907521493602,322.9654192480836,3.1555204714008904,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,22,213,17,1,15,random,,0.05,random_uniform,245,0.8483302342361435,3,1.4429576609466432,462.0587270552541,4.37710092807046,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,22,219,17,1,15,random,,0.05,random_uniform,87,0.8512212851081872,0,1.4493005765096665,510.5548451629031,5.273497031688743,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,22,230,18,1,15,random,,0.05,random_uniform,28,0.46922034844159877,8,1.856478418550846,234.91750384106712,4.613775043013793,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,23,78,6,1,15,random,,0.05,random_uniform,11,0.6554817739013927,5,1.6692820093029912,81.32713332086043,4.78352099908292,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,23,79,6,1,15,random,,0.05,random_uniform,37,-0.0,1,2.185987945410232,219.91129097851376,4.559978394090928,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,23,107,8,1,15,random,,0.05,random_uniform,2,-0.0,9,2.311121424016332,122.44727650103779,3.641393496418491,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,23,131,10,1,15,random,,0.05,random_uniform,49,0.742378396193409,0,1.5708860200036903,293.33697604589935,1.8368383558248853,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,23,134,10,1,15,random,,0.05,random_uniform,362,0.4149757414196952,8,1.8961001489773186,280.2588722020636,0.7182160235598093,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,23,140,11,1,15,random,,0.05,random_uniform,4,0.5623351446188083,2,1.7521899758935873,333.9270631852678,6.055941878711427,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,23,148,11,1,15,random,,0.05,random_uniform,158,0.8043283840341318,3,1.4893525926791222,202.1501900631251,2.1939680714013625,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,23,153,12,1,15,random,,0.05,random_uniform,1,-0.0,7,2.259365973874069,402.2952646373345,1.7881377999209567,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,23,176,14,1,15,random,,0.05,random_uniform,6,0.8675632284814612,4,1.4502930449152613,489.5050999646001,5.930952849271908,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,23,205,16,1,15,random,,0.05,random_uniform,65,0.5862670279243112,0,1.7062547875005167,374.8131351810234,1.2157628836474934,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,23,209,16,1,15,random,,0.05,random_uniform,38,0.38937723629048177,4,1.9497352935038788,431.28862020778746,4.438813501980837,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,23,238,19,1,15,random,,0.05,random_uniform,20,0.9404479886553264,6,1.3716040057455146,461.53317502431446,3.939706840466583,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,23,267,21,1,15,random,,0.05,random_uniform,340,0.49629795412582844,5,1.8891532045272958,150.43278096868144,5.4986340060965535,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,23,281,22,1,15,random,,0.05,random_uniform,49,0.6455309973239547,6,1.625588744222669,335.4438673309002,0.4904535997333814,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,23,284,22,1,15,random,,0.05,random_uniform,280,0.042414731858117456,1,2.1445043425723562,371.0770482955434,3.3719919238913163,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,24,12,1,1,15,random,,0.05,random_uniform,1564,1.0327057287701606,7,1.248593947717984,519.2429168057155,5.405584059923019,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,24,32,2,1,15,random,,0.05,random_uniform,4,0.5623351446188083,0,1.7533774711376668,510.3839856417879,2.064211005845625,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,24,47,3,1,15,random,,0.05,random_uniform,21,0.6680178186607534,3,1.6176422038869243,249.32788320523036,1.6398080213030586,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,24,69,5,1,15,random,,0.05,random_uniform,1,-0.0,7,2.259365973874069,503.3134101777154,0.597063216187032,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,24,98,7,1,15,random,,0.05,random_uniform,866,1.14643460798294,7,1.1350968930507688,549.8039070437338,0.663157723523529,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,24,113,9,1,15,random,,0.05,random_uniform,2,-0.0,8,2.3277319754160017,287.15494180515213,4.851663897418012,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,24,128,10,1,15,random,,0.05,random_uniform,69,0.9152182792868668,7,1.361330606993555,91.86636830857358,1.3107000224737446,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,24,161,12,1,15,random,,0.05,random_uniform,580,0.46907990249119813,4,1.8590800092150952,402.43485738984157,3.492772365656858,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,24,177,14,1,15,random,,0.05,random_uniform,192,0.7072416889214992,9,1.6019064244591992,491.3944810637074,0.07563468299589884,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,24,178,14,1,15,random,,0.05,random_uniform,149,0.4244935576316679,7,1.8415271470075187,512.7351539524458,5.953113087456182,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,24,192,15,1,15,random,,0.05,random_uniform,5,-0.0,8,2.3277319754160017,484.836426855211,4.739542518360244,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,24,202,16,1,15,random,,0.05,random_uniform,382,0.7151651242351365,7,1.5572907521493602,322.9654192480836,3.1555204714008904,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,24,243,19,1,15,random,,0.05,random_uniform,11,0.7595473914748635,8,1.555578650820714,512.3745838194576,0.8295792690777347,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,24,257,20,1,15,random,,0.05,random_uniform,1,-0.0,5,2.4040642619438994,353.037371327772,2.349799077257663,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,24,289,23,1,15,random,,0.05,random_uniform,123,0.21838083332586875,1,1.975025863627753,313.5345872353198,1.1242531484348939,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,25,9,0,1,15,random,,0.05,random_uniform,118,0.20393077072313337,3,2.077417173602598,128.22560033790126,6.03442502546451,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,25,18,1,1,15,random,,0.05,random_uniform,451,0.93387416116756,4,1.3882321409892098,192.73869487670333,4.079410567499369,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,25,40,3,1,15,random,,0.05,random_uniform,3,0.6365141682948128,6,1.636379152337986,326.4062597996715,6.2699677170919434,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,25,42,3,1,15,random,,0.05,random_uniform,58,1.7308356523576378,5,0.5888361420235744,163.3278020724751,0.3638514758956482,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,25,122,9,1,15,random,,0.05,random_uniform,9,0.9649629230074277,4,1.3560707552711873,159.02447353412242,0.8523758390877691,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,25,140,11,1,15,random,,0.05,random_uniform,4,0.5623351446188083,2,1.7521899758935873,333.9270631852678,6.055941878711427,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,25,143,11,1,15,random,,0.05,random_uniform,65,0.5821360471219024,8,1.7374773776084904,132.2078149831968,1.157911912606807,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,25,163,13,1,15,random,,0.05,random_uniform,167,0.7494436652757661,1,1.488660305959026,176.2690904351675,4.414354249060658,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,25,186,14,1,15,random,,0.05,random_uniform,2,-0.0,3,2.28098669344155,481.3553947592233,1.5623700394087605,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,25,235,18,1,15,random,,0.05,random_uniform,256,0.696711248923874,2,1.5968824956831422,463.605168585859,4.030063670844018,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,25,245,19,1,15,random,,0.05,random_uniform,184,0.4534650765650608,3,1.8353971806874023,485.3238413937074,4.904374316276556,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,25,257,20,1,15,random,,0.05,random_uniform,1,-0.0,5,2.4040642619438994,353.037371327772,2.349799077257663,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,25,267,21,1,15,random,,0.05,random_uniform,340,0.49629795412582844,5,1.8891532045272958,150.43278096868144,5.4986340060965535,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,25,281,22,1,15,random,,0.05,random_uniform,49,0.6455309973239547,6,1.625588744222669,335.4438673309002,0.4904535997333814,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,25,297,23,1,15,random,,0.05,random_uniform,655,-0.0,1,2.185987945410232,356.07457906536206,1.523657716816707,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,26,5,0,1,15,random,,0.05,random_uniform,38,1.5903475561802325,8,0.7061063978321973,496.8207433324704,3.0785972719696755,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,26,11,0,1,15,random,,0.05,random_uniform,2,0.6931471805599453,2,1.5913406603425941,184.56611946256038,0.8994710010681625,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,26,21,1,1,15,random,,0.05,random_uniform,178,1.0524636786770594,5,1.2525934745728768,265.51506578129704,4.270296457531731,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,26,32,2,1,15,random,,0.05,random_uniform,4,0.5623351446188083,0,1.7533774711376668,510.3839856417879,2.064211005845625,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,26,34,2,1,15,random,,0.05,random_uniform,98,0.9392429968990706,4,1.3654484544000312,518.7689813630911,0.8945761526500957,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,26,94,7,1,15,random,,0.05,random_uniform,181,1.3759749478332663,9,0.9081964456095792,413.0009631664054,0.6443426491629795,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,26,113,9,1,15,random,,0.05,random_uniform,2,-0.0,8,2.3277319754160017,287.15494180515213,4.851663897418012,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,26,118,9,1,15,random,,0.05,random_uniform,18,0.8277381569989198,0,1.4618562942707825,336.1605785701321,0.418716155316603,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,26,140,11,1,15,random,,0.05,random_uniform,4,0.5623351446188083,2,1.7521899758935873,333.9270631852678,6.055941878711427,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,26,160,12,1,15,random,,0.05,random_uniform,421,1.1782151454192733,0,1.120809894534982,403.5511747322784,1.0645512112886544,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,26,169,13,1,15,random,,0.05,random_uniform,11,0.6001660731596457,0,1.7098339961345228,277.9408552749002,3.043563931738982,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,26,193,15,1,15,random,,0.05,random_uniform,54,0.7946603084287958,9,1.5090944792576573,315.4408952658323,4.4252255726357275,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,26,203,16,1,15,random,,0.05,random_uniform,439,1.5571176369237727,6,0.7668056340182599,520.0017289324702,5.54684421320646,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,26,289,23,1,15,random,,0.05,random_uniform,123,0.21838083332586875,1,1.975025863627753,313.5345872353198,1.1242531484348939,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,26,296,23,1,15,random,,0.05,random_uniform,118,-0.0,1,2.185987945410232,433.47189676235445,3.772405701277136,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,27,16,1,1,15,random,,0.05,random_uniform,409,0.1490487639578261,8,2.177886214364074,457.77769010845736,0.4702079771507635,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,27,21,1,1,15,random,,0.05,random_uniform,178,1.0524636786770594,5,1.2525934745728768,265.51506578129704,4.270296457531731,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,27,30,2,1,15,random,,0.05,random_uniform,2,0.6931471805599453,2,1.6262933525338354,247.4723068152236,0.33109398170456106,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,27,32,2,1,15,random,,0.05,random_uniform,4,0.5623351446188083,0,1.7533774711376668,510.3839856417879,2.064211005845625,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,27,34,2,1,15,random,,0.05,random_uniform,98,0.9392429968990706,4,1.3654484544000312,518.7689813630911,0.8945761526500957,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,27,41,3,1,15,random,,0.05,random_uniform,4,0.5623351446188083,0,1.756608808640784,462.8203939719845,5.9117206090117875,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,27,45,3,1,15,random,,0.05,random_uniform,2,0.6931471805599453,0,1.619408415869196,399.2941957890928,2.7886529801411424,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,27,47,3,1,15,random,,0.05,random_uniform,21,0.6680178186607534,3,1.6176422038869243,249.32788320523036,1.6398080213030586,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,27,98,7,1,15,random,,0.05,random_uniform,866,1.14643460798294,7,1.1350968930507688,549.8039070437338,0.663157723523529,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,27,100,8,1,15,random,,0.05,random_uniform,11,0.6001660731596457,2,1.7117035045711888,300.18614970373824,3.7006468336014144,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,27,117,9,1,15,random,,0.05,random_uniform,8,0.5623351446188083,2,1.7518051301834499,451.05544720842494,0.03391461562941973,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,27,132,10,1,15,random,,0.05,random_uniform,423,0.9889320457164062,3,1.276983504145674,511.56884868926454,3.352382439468175,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,27,141,11,1,15,random,,0.05,random_uniform,33,1.5190465305721117,7,0.7674065092926465,401.09643414160416,2.869583829181718,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,27,241,19,1,15,random,,0.05,random_uniform,2,0.6931471805599453,3,1.6493782971327793,547.0850924910858,2.779182278604292,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,27,272,21,1,15,random,,0.05,random_uniform,508,0.692767381715621,6,1.5958737672973724,473.3454255951759,3.100589203174686,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,28,7,0,1,15,random,,0.05,random_uniform,168,1.264349492321815,3,1.032554209297049,252.92910103355504,2.5535122755371904,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,28,15,1,1,15,random,,0.05,random_uniform,56,0.4639406270393286,9,1.8477013096607757,519.4134380723592,5.784100292641981,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,28,46,3,1,15,random,,0.05,random_uniform,48,0.7751254239840702,0,1.531153988824562,342.6954868921892,0.15499575149570433,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,28,47,3,1,15,random,,0.05,random_uniform,21,0.6680178186607534,3,1.6176422038869243,249.32788320523036,1.6398080213030586,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,28,67,5,1,15,random,,0.05,random_uniform,17,-0.0,9,2.311121424016332,520.7471560224626,1.9104971155417736,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,28,74,5,1,15,random,,0.05,random_uniform,77,1.1534898214385076,0,1.1546999842430363,448.8275593995928,0.8340559361124446,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,28,79,6,1,15,random,,0.05,random_uniform,37,-0.0,1,2.185987945410232,219.91129097851376,4.559978394090928,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,28,113,9,1,15,random,,0.05,random_uniform,2,-0.0,8,2.3277319754160017,287.15494180515213,4.851663897418012,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,28,159,12,1,15,random,,0.05,random_uniform,853,0.779620627031505,9,1.5226258572565863,185.52299944121046,6.2634131232463455,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,28,161,12,1,15,random,,0.05,random_uniform,580,0.46907990249119813,4,1.8590800092150952,402.43485738984157,3.492772365656858,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,28,192,15,1,15,random,,0.05,random_uniform,5,-0.0,8,2.3277319754160017,484.836426855211,4.739542518360244,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,28,208,16,1,15,random,,0.05,random_uniform,2,-0.0,5,2.4040642619438994,184.3760036169153,3.1704543509148975,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,28,211,16,1,15,random,,0.05,random_uniform,4,-0.0,5,2.4040642619438994,528.1235984642576,1.262339670820833,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,28,225,18,1,15,random,,0.05,random_uniform,3,1.0986122886681096,0,1.2032389420923582,25.980997426466867,2.0346182988489887,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,28,281,22,1,15,random,,0.05,random_uniform,49,0.6455309973239547,6,1.625588744222669,335.4438673309002,0.4904535997333814,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,29,15,1,1,15,random,,0.05,random_uniform,56,0.4639406270393286,9,1.8477013096607757,519.4134380723592,5.784100292641981,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,29,21,1,1,15,random,,0.05,random_uniform,178,1.0524636786770594,5,1.2525934745728768,265.51506578129704,4.270296457531731,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,29,74,5,1,15,random,,0.05,random_uniform,77,1.1534898214385076,0,1.1546999842430363,448.8275593995928,0.8340559361124446,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,29,113,9,1,15,random,,0.05,random_uniform,2,-0.0,8,2.3277319754160017,287.15494180515213,4.851663897418012,,,,,,,
bayesfl_observability_v1,vi_sparse_random_keep10,29,142,11,1,15,random,,0.05,random_uniform,1449,1.0393456977703441,9,1.2528709717652187,503.8803379260892,1.6155477050607419,,,,,,,
