epoch,valid_mean_error,test_mean_error,valid_mc_error,test_mc_error,train_loss,train_kl_raw,train_nll,snr_q50_db,snr_q75_db
180,0.06779999999999997,0.060699999999999976,0.06879999999999997,0.06140000000000001,2733.7994117419767,10575624.907928387,28.411397472976752,0.4322025775909424,5.147858619689941
181,0.06769999999999998,0.06110000000000004,0.06779999999999997,0.06130000000000002,2732.4945435706923,10575972.818414314,28.224664114930118,0.4332078695297241,5.14877986907959
182,0.0675,0.060899999999999954,0.0685,0.06120000000000003,2733.396511921795,10576036.971867004,28.159021960499974,0.4342121183872223,5.14966344833374
183,0.06699999999999995,0.06120000000000003,0.0675,0.06040000000000001,2733.609830924617,10576025.662404086,28.031486406350684,0.43498918414115906,5.150735855102539
184,0.06679999999999997,0.061799999999999966,0.06720000000000004,0.060799999999999965,2733.553928472803,10576149.75703325,27.973799012810986,0.4353545904159546,5.15192174911499
185,0.06659999999999999,0.06030000000000002,0.0675,0.06120000000000003,2733.513349279421,10576209.751918165,27.838581421796,0.4361862540245056,5.153321743011475
186,0.06720000000000004,0.060899999999999954,0.06769999999999998,0.06140000000000001,2732.5964976674118,10576396.35805627,27.687758326225556,0.4367474913597107,5.1539692878723145
187,0.0665,0.059699999999999975,0.06689999999999996,0.06000000000000005,2732.813999173584,10576517.158567786,27.531961082497503,0.43732398748397827,5.155330657958984
188,0.06659999999999999,0.0605,0.0665,0.06130000000000002,2732.1298848271695,10576717.514066491,27.5086950536274,0.4379216134548187,5.156269073486328
189,0.06630000000000003,0.0605,0.06720000000000004,0.06000000000000005,2732.332199433276,10576692.079283895,27.4574518569595,0.43819335103034973,5.157211780548096
190,0.06569999999999998,0.059599999999999986,0.06620000000000004,0.060899999999999954,2731.2409929704795,10576536.790281316,27.380146138808307,0.4390842616558075,5.158698081970215
191,0.06620000000000004,0.05989999999999995,0.06599999999999995,0.060699999999999976,2732.1085611572644,10576704.542199492,27.231555085048054,0.44021230936050415,5.159737586975098
192,0.06559999999999999,0.05920000000000003,0.06589999999999996,0.06000000000000005,2732.6929128163893,10576641.864450125,27.122860125568497,0.44055038690567017,5.160748481750488
193,0.06579999999999997,0.05930000000000002,0.06599999999999995,0.059799999999999964,2732.1633539272966,10576751.248081848,27.05839374181259,0.4409017562866211,5.1619553565979
194,0.06540000000000001,0.06010000000000004,0.06589999999999996,0.05930000000000002,2731.956217704833,10576937.035805637,26.9126533400982,0.441448450088501,5.162944793701172
195,0.06569999999999998,0.05900000000000005,0.06520000000000004,0.05900000000000005,2732.477454312318,10576979.971867004,26.796629622769192,0.442002534866333,5.164000988006592
196,0.06530000000000002,0.058699999999999974,0.06579999999999997,0.05930000000000002,2732.034400582618,10577219.53964195,26.728683480216382,0.44272875785827637,5.1652750968933105
197,0.06579999999999997,0.05910000000000004,0.06469999999999998,0.058499999999999996,2731.5453842875268,10577285.534526851,26.65433902691697,0.44377660751342773,5.166418075561523
198,0.06510000000000005,0.05840000000000001,0.06559999999999999,0.05840000000000001,2731.596816389759,10577128.437340153,26.539484789914187,0.44426506757736206,5.167352199554443
199,0.0655,0.058599999999999985,0.06510000000000005,0.0595,2731.6476365867475,10577352.9488491,26.42474096937253,0.4447545111179352,5.168745040893555
200,0.06489999999999996,0.058599999999999985,0.06530000000000002,0.05810000000000004,2731.415279039645,10577471.808184143,26.361333015324806,0.4456167221069336,5.169920921325684
201,0.0645,0.058699999999999974,0.0645,0.05730000000000002,2731.6897609252155,10577805.757033246,26.16370356235357,0.4459019899368286,5.170944690704346
202,0.06469999999999998,0.058599999999999985,0.06410000000000005,0.05900000000000005,2731.8500866146046,10577850.107416887,26.140895963020043,0.44707733392715454,5.172336101531982
203,0.06440000000000001,0.05830000000000002,0.06430000000000002,0.05720000000000003,2732.2656551468417,10578051.675191816,26.04369288881113,0.44811487197875977,5.173493385314941
204,0.06430000000000002,0.05820000000000003,0.06389999999999996,0.05810000000000004,2731.0393401070323,10577932.097186705,25.947723413062512,0.4488454759120941,5.174691200256348
205,0.06410000000000005,0.05679999999999996,0.06399999999999995,0.05740000000000001,2730.8214504529765,10577818.335038364,25.857009482810554,0.44971761107444763,5.175985336303711
206,0.06389999999999996,0.057499999999999996,0.06379999999999997,0.05710000000000004,2731.468600773141,10577996.567774931,25.842611312866204,0.4505223035812378,5.177048206329346
207,0.0635,0.057499999999999996,0.06240000000000001,0.05669999999999997,2731.0580308480007,10577799.194373403,25.656428178557956,0.4513195753097534,5.178042411804199
208,0.06369999999999998,0.05730000000000002,0.06310000000000004,0.057699999999999974,2731.0568160864377,10578149.670076733,25.513981599637,0.4524317681789398,5.179244041442871
209,0.06320000000000003,0.056599999999999984,0.06279999999999997,0.05789999999999995,2731.2772937638056,10578291.739130436,25.520365776003473,0.4536234438419342,5.180184841156006
210,0.06310000000000004,0.056400000000000006,0.06320000000000003,0.05610000000000004,2730.5800100360634,10578313.662404109,25.4105942157833,0.45438799262046814,5.181447505950928
211,0.06269999999999998,0.056499999999999995,0.0625,0.056599999999999984,2730.555408777792,10578407.930946289,25.369821977737306,0.45560938119888306,5.182772636413574
212,0.0625,0.05620000000000003,0.06269999999999998,0.056499999999999995,2730.3291465742204,10578649.204603579,25.206257484758,0.45604801177978516,5.183988571166992
213,0.06169999999999998,0.05589999999999995,0.06269999999999998,0.05600000000000005,2729.6170556880593,10578516.107416887,25.071777982784972,0.4567195475101471,5.1852240562438965
214,0.062000000000000055,0.05679999999999996,0.060699999999999976,0.05610000000000004,2731.0914881235517,10578815.974424547,24.93924793136088,0.45735809206962585,5.186254501342773
215,0.06220000000000003,0.056499999999999995,0.06169999999999998,0.05600000000000005,2730.6583450493017,10578519.930946289,24.91484321291793,0.4583015441894531,5.187254428863525
216,0.0615,0.05620000000000003,0.061000000000000054,0.05610000000000004,2730.6809228789775,10578756.63427109,24.892108205029416,0.45940011739730835,5.188023090362549
217,0.06110000000000004,0.055400000000000005,0.060799999999999965,0.05520000000000003,2731.1692166706507,10578904.994884899,24.69748249200299,0.4599854350090027,5.1893181800842285
218,0.06120000000000003,0.05510000000000004,0.06220000000000003,0.05569999999999997,2730.45730401549,10578714.485933498,24.656712778388993,0.4609030485153198,5.190387725830078
219,0.06110000000000004,0.055499999999999994,0.061000000000000054,0.05579999999999996,2730.007596474474,10578890.45268542,24.630907431892723,0.46176615357398987,5.191573143005371
220,0.060699999999999976,0.05520000000000003,0.0605,0.05459999999999998,2731.4018328817924,10579175.102301786,24.41425628003559,0.46234095096588135,5.192070960998535
221,0.06030000000000002,0.05520000000000003,0.06010000000000004,0.055499999999999994,2729.711763828305,10579115.468030693,24.33362905936474,0.46294423937797546,5.193271636962891
222,0.060799999999999965,0.055300000000000016,0.06030000000000002,0.05520000000000003,2730.252225251455,10579191.209718676,24.298368005191577,0.4634934663772583,5.193998336791992
223,0.06020000000000003,0.05520000000000003,0.061000000000000054,0.05510000000000004,2730.0814167252033,10579680.242966756,24.288288253042683,0.46467286348342896,5.195077896118164
224,0.06010000000000004,0.05510000000000004,0.06010000000000004,0.05379999999999996,2730.1399912382944,10579256.588235293,24.15125833204032,0.464968740940094,5.196463584899902
225,0.06000000000000005,0.05500000000000005,0.060699999999999976,0.05459999999999998,2730.037212588903,10579648.971866999,24.156737010497288,0.46561503410339355,5.1974945068359375
226,0.059799999999999964,0.05459999999999998,0.06059999999999999,0.05489999999999995,2729.527544292343,10579662.015345268,24.016714561930712,0.46629512310028076,5.198620796203613
227,0.05930000000000002,0.05469999999999997,0.05989999999999995,0.05400000000000005,2729.7420601881363,10579569.971867016,23.884911881078526,0.4671875834465027,5.199861526489258
228,0.05989999999999995,0.054400000000000004,0.059599999999999986,0.054400000000000004,2729.8020821422538,10579556.501278773,23.822909491751197,0.4680922031402588,5.201016902923584
229,0.058599999999999985,0.05410000000000004,0.0595,0.05359999999999998,2729.9309683211964,10579906.048593344,23.7564396504551,0.468549907207489,5.201895236968994
230,0.059599999999999986,0.054300000000000015,0.059699999999999975,0.054300000000000015,2729.6486926237335,10579763.416879805,23.607590382666228,0.46937739849090576,5.202574253082275
231,0.05889999999999995,0.05389999999999995,0.05940000000000001,0.05369999999999997,2729.156191057565,10579808.777493596,23.576775743528405,0.47035977244377136,5.203950881958008
232,0.05930000000000002,0.05349999999999999,0.05889999999999995,0.05389999999999995,2729.0198664262734,10579936.27365729,23.441415916013607,0.4716559052467346,5.205178260803223
233,0.058499999999999996,0.05379999999999996,0.05810000000000004,0.0534,2729.1954565597052,10580136.667519186,23.386967366308838,0.4725247621536255,5.206186294555664
234,0.058699999999999974,0.053300000000000014,0.058599999999999985,0.05389999999999995,2729.189440410155,10580125.066496167,23.390592567756045,0.4730910062789917,5.206885814666748
235,0.05900000000000005,0.05349999999999999,0.058599999999999985,0.05349999999999999,2729.5671333595906,10580521.276214823,23.343952293591105,0.4739617109298706,5.207802772521973
236,0.05820000000000003,0.05359999999999998,0.058599999999999985,0.05279999999999996,2729.6161488169605,10580225.72890026,23.270300394433864,0.4745534062385559,5.208886623382568
237,0.05830000000000002,0.05349999999999999,0.05930000000000002,0.05300000000000005,2728.8192145232915,10580419.445012793,23.12479638199672,0.47533130645751953,5.210244178771973
238,0.05779999999999996,0.053300000000000014,0.057599999999999985,0.05289999999999995,2729.331433762067,10580452.547314584,23.061377996069083,0.47607535123825073,5.211469650268555
239,0.05789999999999995,0.053300000000000014,0.058499999999999996,0.0524,2728.5726093562985,10580598.112531967,22.916703508333164,0.4771093726158142,5.212414741516113
240,0.05730000000000002,0.05289999999999995,0.05779999999999996,0.05300000000000005,2729.448082420221,10580985.337595908,22.944943879266535,0.477913498878479,5.213482856750488
241,0.05740000000000001,0.05230000000000001,0.05740000000000001,0.05259999999999998,2729.6937343129116,10580594.473145781,22.79206776436027,0.47884151339530945,5.214707851409912
242,0.057499999999999996,0.05259999999999998,0.05840000000000001,0.05249999999999999,2728.8873733486344,10580742.900255747,22.734935823913737,0.47950345277786255,5.21599006652832
243,0.057599999999999985,0.052000000000000046,0.05710000000000004,0.05269999999999997,2728.711598323131,10580813.391304357,22.619661582400422,0.4803362488746643,5.216776371002197
244,0.05689999999999995,0.05269999999999997,0.05820000000000003,0.052200000000000024,2728.6993533205246,10580826.690537078,22.533784946822166,0.4814956486225128,5.217696189880371
245,0.057499999999999996,0.05249999999999999,0.05710000000000004,0.052000000000000046,2728.271074329191,10580923.749360621,22.458505667079148,0.4820515513420105,5.218673229217529
246,0.057599999999999985,0.052200000000000024,0.05789999999999995,0.05169999999999997,2728.547587106908,10581432.312020471,22.433775056658508,0.48276805877685547,5.219533920288086
247,0.056599999999999984,0.05179999999999996,0.056499999999999995,0.051899999999999946,2728.4401693685595,10581174.534526845,22.288435718897343,0.48324310779571533,5.220614910125732
248,0.05630000000000002,0.052000000000000046,0.05720000000000003,0.05169999999999997,2728.3685579080384,10581084.051150894,22.300009161615,0.48424839973449707,5.221593856811523
249,0.05630000000000002,0.051100000000000034,0.05689999999999995,0.05049999999999999,2727.8784194248697,10581024.117647065,22.173533278657942,0.4845123291015625,5.222806453704834
250,0.056499999999999995,0.051000000000000045,0.056400000000000006,0.05149999999999999,2727.809240550949,10581570.332480818,22.136780258334802,0.48529568314552307,5.223647594451904
251,0.05689999999999995,0.05120000000000002,0.05669999999999997,0.051899999999999946,2727.826909161589,10581664.900255749,22.051828553914415,0.4861343204975128,5.225048542022705
252,0.05600000000000005,0.05120000000000002,0.05689999999999995,0.05130000000000001,2727.3868687707745,10581641.75191816,21.922482362488644,0.4864427447319031,5.225823402404785
253,0.05589999999999995,0.05030000000000001,0.05600000000000005,0.05059999999999998,2727.744460422975,10581639.654731467,21.881969166533725,0.48712995648384094,5.226970195770264
254,0.05579999999999996,0.05030000000000001,0.05610000000000004,0.05059999999999998,2727.9242005031215,10581911.767263427,21.804281321328016,0.4876028299331665,5.228232383728027
255,0.05600000000000005,0.05030000000000001,0.056599999999999984,0.05020000000000002,2728.3842898195694,10581633.544757035,21.70280155806286,0.4887573719024658,5.2291765213012695
256,0.055400000000000005,0.050000000000000044,0.05579999999999996,0.05020000000000002,2728.5412802683995,10581799.186700769,21.687845941089932,0.4892565608024597,5.23013973236084
257,0.055499999999999994,0.049799999999999955,0.05600000000000005,0.05020000000000002,2727.5060728151207,10582025.35549871,21.569587475808387,0.4901084899902344,5.2312116622924805
258,0.055499999999999994,0.05020000000000002,0.05559999999999998,0.04959999999999998,2728.3836744118225,10582147.421994891,21.496379115697373,0.49084240198135376,5.232394218444824
259,0.055400000000000005,0.04959999999999998,0.05569999999999997,0.04930000000000001,2726.737556647768,10582245.153452674,21.381471268051435,0.4912935197353363,5.233390808105469
260,0.055300000000000016,0.049799999999999955,0.05579999999999996,0.0494,2728.047782921119,10582389.624040913,21.39438531953662,0.4919109344482422,5.234386444091797
261,0.05520000000000003,0.04910000000000003,0.05559999999999998,0.049699999999999966,2728.02635721172,10582143.721227618,21.289160672356104,0.4927469491958618,5.2353386878967285
262,0.05479999999999996,0.049000000000000044,0.05579999999999996,0.04930000000000001,2727.9119172888954,10582059.02557545,21.225692029499342,0.49382108449935913,5.236169338226318
263,0.05520000000000003,0.04910000000000003,0.05569999999999997,0.04959999999999998,2727.4229423908314,10582423.089514056,21.182054665997228,0.494316041469574,5.237396717071533
264,0.055300000000000016,0.048799999999999955,0.05469999999999997,0.04920000000000002,2727.1617361371136,10582574.884910475,21.041897595690948,0.4951518177986145,5.23856258392334
265,0.05510000000000004,0.049000000000000044,0.05489999999999995,0.04859999999999998,2727.966070665422,10582695.818414317,21.015623469486883,0.4957166910171509,5.239336967468262
266,0.054400000000000004,0.0484,0.05489999999999995,0.04859999999999998,2727.4574263943446,10582636.728900263,20.85398567668007,0.4962897300720215,5.240361213684082
267,0.05449999999999999,0.048699999999999966,0.054200000000000026,0.048799999999999955,2727.9337232692146,10582918.120204603,20.872127340272872,0.4972050189971924,5.241427421569824
268,0.05410000000000004,0.04810000000000003,0.05410000000000004,0.048699999999999966,2727.379531846938,10582715.271099746,20.79076821480871,0.4979921579360962,5.242616653442383
269,0.05369999999999997,0.0484,0.05410000000000004,0.04800000000000004,2726.370847182504,10582893.70843991,20.707474942707364,0.4985221028327942,5.2437028884887695
270,0.05500000000000005,0.0484,0.05400000000000005,0.04859999999999998,2727.322392961255,10582921.342710996,20.674758284293173,0.4995764493942261,5.244545936584473
271,0.05410000000000004,0.04830000000000001,0.054200000000000026,0.048900000000000055,2726.4823691936394,10583196.37084399,20.486094865042823,0.5003687143325806,5.245355129241943
272,0.054400000000000004,0.04810000000000003,0.05389999999999995,0.04810000000000003,2727.1562053151138,10583106.350383634,20.510426381055062,0.5007670521736145,5.246624946594238
273,0.054400000000000004,0.04820000000000002,0.05449999999999999,0.04810000000000003,2727.7591019518222,10582923.222506393,20.518927036343953,0.5015372037887573,5.247622013092041
274,0.05349999999999999,0.04730000000000001,0.053100000000000036,0.04730000000000001,2727.4513826626376,10583088.677749367,20.414149114847792,0.5024705529212952,5.248514175415039
275,0.05379999999999996,0.047799999999999954,0.053100000000000036,0.047799999999999954,2727.035088098878,10583291.283887468,20.318093998657787,0.502860963344574,5.249526500701904
276,0.053300000000000014,0.0474,0.05369999999999997,0.04730000000000001,2726.878892699777,10583515.273657301,20.2199411697095,0.5037775039672852,5.250572204589844
277,0.05410000000000004,0.0474,0.05289999999999995,0.04810000000000003,2727.579546490597,10583388.841432225,20.22200250137798,0.5040920972824097,5.251536846160889
278,0.053200000000000025,0.04690000000000005,0.053300000000000014,0.047900000000000054,2726.8879070452704,10583474.992327373,20.127942243805325,0.5049147009849548,5.2524871826171875
279,0.053100000000000036,0.04720000000000002,0.0534,0.04800000000000004,2727.200975854682,10583428.033248082,20.1382435386443,0.5053641200065613,5.253612518310547
280,0.05300000000000005,0.04690000000000005,0.05369999999999997,0.046599999999999975,2726.8062252839763,10583461.421994887,20.038032241489574,0.5064430832862854,5.254556655883789
281,0.05269999999999997,0.04700000000000004,0.05300000000000005,0.0474,2727.220173004034,10583758.232736574,19.877016889469708,0.5071790218353271,5.255404472351074
282,0.053100000000000036,0.046699999999999964,0.053200000000000025,0.04679999999999995,2726.840490866799,10583790.754475705,19.892790634613824,0.5076532363891602,5.256539821624756
283,0.053100000000000036,0.046699999999999964,0.05400000000000005,0.0474,2726.282997089884,10583701.460358057,19.816632102517517,0.5086488723754883,5.257734298706055
284,0.05249999999999999,0.046499999999999986,0.05230000000000001,0.0464,2726.9676801993683,10583844.785166249,19.70403606873338,0.5091907978057861,5.258694171905518
285,0.05249999999999999,0.04620000000000002,0.05269999999999997,0.045599999999999974,2725.8066290309052,10583993.73657289,19.671902949242952,0.5098333954811096,5.259362697601318
286,0.052100000000000035,0.04630000000000001,0.05179999999999996,0.046599999999999975,2727.0420456981415,10584263.516624037,19.58680267285203,0.5104396343231201,5.260091781616211
287,0.052000000000000046,0.046699999999999964,0.05259999999999998,0.04679999999999995,2726.766364797607,10584231.153452687,19.45153646883759,0.511404275894165,5.261075019836426
288,0.05230000000000001,0.04579999999999995,0.05230000000000001,0.046599999999999975,2726.607748745042,10584508.478260864,19.42955406486531,0.5123609304428101,5.262035369873047
289,0.05159999999999998,0.04530000000000001,0.052100000000000035,0.04579999999999995,2725.8521731832775,10584274.227621483,19.35014861075164,0.5125864148139954,5.263063907623291
290,0.05130000000000001,0.04530000000000001,0.05159999999999998,0.046499999999999986,2726.913216018926,10584349.104859337,19.262850313845185,0.5130724906921387,5.264039039611816
291,0.05130000000000001,0.04610000000000003,0.05120000000000002,0.046499999999999986,2725.8800164891027,10584540.647058822,19.264529972125196,0.5134692192077637,5.264888763427734
292,0.051000000000000045,0.04510000000000003,0.05269999999999997,0.04579999999999995,2725.975453619457,10584531.07672634,19.244272125956353,0.5138567090034485,5.265807628631592
293,0.051000000000000045,0.04530000000000001,0.05179999999999996,0.045599999999999974,2726.2029290699297,10584604.153452681,19.171773499540045,0.5146984457969666,5.266679763793945
294,0.05069999999999997,0.045399999999999996,0.051100000000000034,0.04510000000000003,2726.2460827071345,10584692.795396416,19.0251829569297,0.5159932971000671,5.267698764801025
295,0.05049999999999999,0.04520000000000002,0.052000000000000046,0.04490000000000005,2726.3216161727905,10584742.396419428,19.030328772561912,0.5171094536781311,5.268777370452881
296,0.0504,0.04459999999999997,0.05159999999999998,0.044399999999999995,2725.12185209913,10584783.0230179,18.95469794431915,0.5174025893211365,5.269716739654541
297,0.05059999999999998,0.04459999999999997,0.051000000000000045,0.04469999999999996,2725.4340505904897,10584655.289002568,18.872262836417285,0.5179927349090576,5.270674705505371
298,0.0504,0.04500000000000004,0.05159999999999998,0.04520000000000002,2725.2368883598797,10585033.560102288,18.864406267395413,0.5190038084983826,5.271462440490723
299,0.0504,0.04490000000000005,0.05069999999999997,0.044499999999999984,2725.689031596076,10585034.815856785,18.763580571050245,0.5195280313491821,5.272312164306641
300,0.05030000000000001,0.04469999999999996,0.05120000000000002,0.04479999999999995,2725.438842920996,10584986.132992333,18.692917575006916,0.519870400428772,5.273446559906006
301,0.04959999999999998,0.04420000000000002,0.0504,0.04400000000000004,2725.6474996417983,10585089.810741683,18.63988514019705,0.5203531980514526,5.274334907531738
302,0.049900000000000055,0.044300000000000006,0.050799999999999956,0.04459999999999997,2725.603425406434,10585282.828644505,18.60831051409395,0.5210002064704895,5.275060653686523
303,0.050000000000000044,0.04420000000000002,0.05030000000000001,0.04420000000000002,2725.6037751902672,10585244.976982096,18.48721952023713,0.5216754674911499,5.276217937469482
304,0.04920000000000002,0.04349999999999998,0.050000000000000044,0.04490000000000005,2725.8536706458626,10585384.749360612,18.52674199248216,0.5222224593162537,5.27695369720459
305,0.04959999999999998,0.043300000000000005,0.050000000000000044,0.04359999999999997,2726.334945027472,10585390.455242971,18.416752854271618,0.52247154712677,5.277879238128662
306,0.049900000000000055,0.04400000000000004,0.04930000000000001,0.04379999999999995,2725.903562103086,10585820.437340148,18.375299772033298,0.5229586362838745,5.278919219970703
307,0.049799999999999955,0.04359999999999997,0.05010000000000003,0.044300000000000006,2725.3991626120014,10585563.72890026,18.292070169278116,0.5235693454742432,5.279901504516602
308,0.04920000000000002,0.04290000000000005,0.049699999999999966,0.04420000000000002,2725.243990296903,10585516.028132992,18.195665277788404,0.5240275263786316,5.280430793762207
309,0.04859999999999998,0.04290000000000005,0.048699999999999966,0.04359999999999997,2725.8996501164097,10585649.40664962,18.24822369377936,0.5246294736862183,5.2815704345703125
310,0.04849999999999999,0.04310000000000003,0.04959999999999998,0.043300000000000005,2724.963250118751,10585715.04859335,18.08211148913252,0.5256426334381104,5.282552719116211
311,0.04849999999999999,0.04300000000000004,0.048900000000000055,0.04359999999999997,2726.054267278411,10585874.368286438,18.080717363625844,0.5261250734329224,5.283200740814209
312,0.048799999999999955,0.042200000000000015,0.048900000000000055,0.04279999999999995,2725.4174969775577,10585671.739130436,18.058307407457193,0.5265544056892395,5.284001350402832
313,0.04830000000000001,0.042300000000000004,0.0494,0.043300000000000005,2724.9484825853833,10585909.378516618,17.982738420481578,0.5272468328475952,5.2848381996154785
314,0.0484,0.042300000000000004,0.04910000000000003,0.04269999999999996,2725.218211130111,10585823.258312028,17.92151624894203,0.5271576642990112,5.2859206199646
315,0.04859999999999998,0.042100000000000026,0.04800000000000004,0.04310000000000003,2724.9311315519435,10586049.434782617,17.89605071294643,0.5272678136825562,5.28685998916626
316,0.04830000000000001,0.04200000000000004,0.049000000000000044,0.04259999999999997,2724.9444537272498,10586208.271099744,17.779703884173546,0.5278738141059875,5.288124084472656
317,0.04800000000000004,0.042300000000000004,0.048699999999999966,0.04279999999999995,2725.317296073254,10586335.181585671,17.754970813956103,0.5284438133239746,5.289174556732178
318,0.047900000000000054,0.04139999999999999,0.047699999999999965,0.04249999999999998,2725.780939249739,10586165.567774933,17.70130944434943,0.5293669700622559,5.290205001831055
319,0.047599999999999976,0.04200000000000004,0.04859999999999998,0.04239999999999999,2725.8508152315376,10586428.304347828,17.67720892972044,0.5302339792251587,5.290989875793457
320,0.04800000000000004,0.04169999999999996,0.04749999999999999,0.04290000000000005,2725.158972776763,10586499.64194373,17.517709930839438,0.5306557416915894,5.291808605194092
321,0.04800000000000004,0.04139999999999999,0.04749999999999999,0.042300000000000004,2725.415088225509,10586556.562659845,17.58719752572685,0.5317252278327942,5.293055534362793
322,0.04810000000000003,0.04149999999999998,0.047900000000000054,0.04200000000000004,2724.4811742665493,10586702.708439905,17.422391156101487,0.5321323275566101,5.293834686279297
323,0.04749999999999999,0.04149999999999998,0.047599999999999976,0.04259999999999997,2724.7155371858603,10586601.583120212,17.447211365565618,0.5325998067855835,5.29483699798584
324,0.047599999999999976,0.0413,0.047599999999999976,0.04169999999999996,2724.8895592323693,10586636.040920716,17.32558833119816,0.5329893231391907,5.295896530151367
325,0.047599999999999976,0.041000000000000036,0.04800000000000004,0.04169999999999996,2725.4018841448337,10586559.7314578,17.314361424702213,0.5337688326835632,5.296751022338867
326,0.04749999999999999,0.04059999999999997,0.04730000000000001,0.04139999999999999,2724.824867947323,10586936.127877245,17.194795578032192,0.5344431400299072,5.29785680770874
327,0.04730000000000001,0.04059999999999997,0.0474,0.0413,2725.111893609963,10587022.736572884,17.250120737363602,0.5350856781005859,5.298610687255859
328,0.04720000000000002,0.04049999999999998,0.04690000000000005,0.041200000000000014,2724.821875592937,10587006.782608684,17.13445483571124,0.5360329151153564,5.299818515777588
329,0.04700000000000004,0.0403,0.04749999999999999,0.04059999999999997,2724.3628195143133,10587072.91304348,17.073930090345705,0.5370681285858154,5.300821304321289
330,0.0464,0.04049999999999998,0.04679999999999995,0.04139999999999999,2725.270071993704,10586846.959079284,17.082160885681585,0.5376049280166626,5.301638603210449
331,0.046599999999999975,0.04039999999999999,0.046599999999999975,0.041100000000000025,2724.564035308331,10587035.616368286,16.957809326288974,0.5380457639694214,5.302521705627441
332,0.04679999999999995,0.040200000000000014,0.04690000000000005,0.04079999999999995,2725.1265050090483,10587087.948849102,16.86016577527956,0.5388331413269043,5.303354263305664
333,0.04700000000000004,0.0403,0.0464,0.041200000000000014,2723.951521790544,10586975.368286442,16.764522931764805,0.539218544960022,5.304338455200195
334,0.0464,0.040200000000000014,0.04720000000000002,0.0403,2724.501362787182,10587235.859335039,16.789899560191742,0.5398052930831909,5.305314064025879
335,0.04700000000000004,0.040000000000000036,0.0474,0.04069999999999996,2724.5037835040644,10587421.115089508,16.74129993653357,0.540065586566925,5.306180000305176
336,0.046599999999999975,0.040000000000000036,0.04590000000000005,0.04039999999999999,2724.2782099911633,10587385.923273647,16.66137296525414,0.5405005216598511,5.307197570800781
337,0.04630000000000001,0.03959999999999997,0.04590000000000005,0.04039999999999999,2724.579464592896,10587228.552429672,16.61482084742592,0.5409845113754272,5.3082733154296875
338,0.04579999999999995,0.03990000000000005,0.046599999999999975,0.041000000000000036,2724.641230752707,10587548.212276224,16.578618797194917,0.541601300239563,5.308960437774658
339,0.045599999999999974,0.040000000000000036,0.04610000000000003,0.040100000000000025,2724.317165445486,10587585.764705878,16.531571001652857,0.542294442653656,5.309784412384033
340,0.045599999999999974,0.040000000000000036,0.04590000000000005,0.03969999999999996,2723.826211063451,10587711.846547326,16.486579882824195,0.5430415272712708,5.310920715332031
341,0.045599999999999974,0.0393,0.04569999999999996,0.03920000000000001,2723.607643145737,10587470.537084395,16.4092969174885,0.5437389612197876,5.311701774597168
342,0.045399999999999996,0.03939999999999999,0.04579999999999995,0.040200000000000014,2723.8507452620825,10587908.03069053,16.390126352724817,0.5441157817840576,5.312544345855713
343,0.045399999999999996,0.0393,0.04620000000000002,0.041000000000000036,2724.5981210442724,10588200.18670076,16.374686789939457,0.5445884466171265,5.313481330871582
344,0.045499999999999985,0.0393,0.04569999999999996,0.040100000000000025,2725.416257304607,10587920.196930954,16.35292293470533,0.5452103614807129,5.314491271972656
345,0.04490000000000005,0.0393,0.04620000000000002,0.040000000000000036,2723.744610065694,10588141.649616374,16.22801116421399,0.5457407832145691,5.315546989440918
346,0.04520000000000002,0.03920000000000001,0.04459999999999997,0.040100000000000025,2724.6586074146153,10588042.65984656,16.220924998183385,0.5459668636322021,5.316370487213135
347,0.04479999999999995,0.039100000000000024,0.045499999999999985,0.0393,2724.26327519648,10588065.682864456,16.10324797057129,0.5470504760742188,5.317324638366699
348,0.044399999999999995,0.039100000000000024,0.04530000000000001,0.040000000000000036,2723.6829536064815,10588245.580562647,16.084921189281342,0.5474145412445068,5.318209648132324
349,0.044300000000000006,0.039100000000000024,0.04500000000000004,0.03920000000000001,2724.2304560241805,10588375.447570326,16.02231871319549,0.5479493141174316,5.318848133087158
350,0.044399999999999995,0.038900000000000046,0.04500000000000004,0.038799999999999946,2723.6654326616913,10588308.511508942,15.955113609733477,0.5485461354255676,5.31950569152832
351,0.044499999999999984,0.038900000000000046,0.04520000000000002,0.03959999999999997,2723.480951132368,10588261.332480816,15.945957241155908,0.5487711429595947,5.320518493652344
352,0.04390000000000005,0.038900000000000046,0.04479999999999995,0.03869999999999996,2723.60423896319,10588538.38874681,15.833276695607575,0.5496357679367065,5.321378707885742
353,0.04390000000000005,0.03859999999999997,0.04420000000000002,0.039000000000000035,2723.570872032429,10588494.429667516,15.869468752380527,0.5500872135162354,5.322393894195557
354,0.04369999999999996,0.038799999999999946,0.044399999999999995,0.03959999999999997,2723.549298337661,10588621.872122757,15.792373080387753,0.5503020286560059,5.323098659515381
355,0.04390000000000005,0.038799999999999946,0.04410000000000003,0.038900000000000046,2724.3024840684193,10588626.803069044,15.766493292415834,0.5503942966461182,5.324097633361816
356,0.04349999999999998,0.03859999999999997,0.044499999999999984,0.03869999999999996,2723.7358269008514,10588705.83887469,15.743525201402365,0.5510507822036743,5.32474422454834
