schema_version,run_id,round,method,physical_client_id,virtual_client_id,num_examples,sparse_comm_enabled,sparse_metric,sparse_ratio,sparse_warmup_rounds,sparse_num_params_total,sparse_num_params_sent,sparse_compression_ratio,sparse_threshold,sparse_score_mean,sparse_score_p50,sparse_score_p90,sparse_sent_update_l2,sparse_dropped_update_l2,sparse_sent_update_fraction_l2,update_l2_norm,label_entropy,kl_to_global_label_distribution,local_epochs,batch_size,train_loss,task_loss,prior_loss,regularization_loss,num_batches,update_linf_norm,update_cosine_to_global,drift_from_global_before_l2,vi_elbo_loss,vi_kl_loss,vi_kl_per_param,vi_likelihood_loss,vi_complexity_cost,vi_loc_l2,vi_scale_mean,vi_scale_std,vi_scale_p50,vi_scale_p90,vi_scale_max,vi_snr_raw_mean,vi_snr_raw_p50,vi_snr_raw_p90,num_examples_train
bayesfl_observability_v1,vi_update_snr_prune075_keep025_seed42,21,vi,52,4,24,1,update_snr,0.25,20,101770,25443,0.2500049130392061,0.24892376607675018,0.1655937116822401,0.15409870723323713,0.3181449777435211,2.9884137149184347,2.2768913753083844,0.7954311124257276,3.756973631324327,1.0880102622771117,1.1812023456676566,5,256,843.7117343902588,,2007.9497154463245,2007.9497154463245,,0.025098923593759537,0.9448707854741916,3.756973631324327,843.7117343902588,2007.9497154463245,0.01973027135154097,,2007.9497154463245,11.473540507706057,0.06012767968400822,0.0026662833486249655,0.06006769835948944,0.06358667239546777,0.07287916541099548,0.478420735601034,0.40668544454599526,0.975867656168904,24
bayesfl_observability_v1,vi_update_snr_prune075_keep025_seed42,21,vi,58,4,463,1,update_snr,0.25,20,101770,25443,0.2500049130392061,0.28701250352221747,0.1966006760544963,0.17207596712844275,0.3982244126319411,3.8497857889836378,2.567963720627295,0.8319066624355724,4.627665533670116,0.8886543877137418,1.3317328076251618,5,256,1709.565756225586,,3060.393180409812,3060.393180409812,,0.045761436223983765,0.9201765589077597,4.627665533670116,1709.565756225586,3060.393180409812,0.030071663362580447,,3060.393180409812,11.819491554649785,0.06032741270359787,0.002817848065851573,0.0602476317435503,0.06400003284215927,0.07384330034255981,0.49134014483412897,0.4173303044025276,1.0039449344478641,463
bayesfl_observability_v1,vi_update_snr_prune075_keep025_seed42,21,vi,172,13,289,1,update_snr,0.25,20,101770,25443,0.2500049130392061,0.2851187758831602,0.19550922370653184,0.17042352360326818,0.39566569462140583,3.8389369751614093,2.550355792326633,0.83294402575753,4.6088774953035365,1.2787090971089894,1.0140274784545764,5,256,1765.509055519104,,3036.5678788966557,3036.5678788966557,,0.04660356044769287,0.9205329166325613,4.6088774953035365,1765.509055519104,3036.5678788966557,0.029837554081720112,,3036.5678788966557,11.797165962287158,0.06033266960470548,0.0028202971668211136,0.06025829538702965,0.06398816406726837,0.07367590069770813,0.49004229162723273,0.41532263748344767,1.0009850197030914,289
bayesfl_observability_v1,vi_update_snr_prune075_keep025_seed42,21,vi,38,3,257,1,update_snr,0.25,20,101770,25443,0.2500049130392061,0.28568191556600536,0.1954329172529512,0.1705085916817004,0.3966681037714402,3.8407664560793062,2.546100602713282,0.8334908084892259,4.608048963420518,1.3397067534967495,0.9396094349232524,5,256,1776.3179985523225,,3034.9558962079204,3034.9558962079204,,0.04573023319244385,0.9204951247284451,4.608048963420518,1776.3179985523225,3034.9558962079204,0.029821714613421643,,3034.9558962079204,11.792445801987963,0.06032922980935187,0.0028138872466997584,0.06026156060397625,0.06398458629846573,0.07328491657972336,0.4897243751265964,0.4146705490653092,1.0020478606279688,257
bayesfl_observability_v1,vi_update_snr_prune075_keep025_seed42,21,vi,190,15,78,1,update_snr,0.25,20,101770,25443,0.2500049130392061,0.24977237622168583,0.16571155813019917,0.15394681167747093,0.31841916853550684,2.987753533955765,2.28089729224738,0.7948524940525195,3.7588779758654827,0.06335477530377637,2.1966737571094788,5,256,853.4167387008667,,2010.0992381867331,2010.0992381867331,,0.025048835203051567,0.9445687726358806,3.7588779758654827,853.4167387008667,2010.0992381867331,0.01975139273053683,,2010.0992381867331,11.449008590365974,0.06013139242556547,0.002667241251805349,0.06007266044616699,0.06361012682318687,0.07216094434261322,0.4778449533187279,0.40816705563775113,0.9736999790588231,78
bayesfl_observability_v1,vi_update_snr_prune075_keep025_seed42,22,vi,86,6,7,1,update_snr,0.25,20,101770,25443,0.2500049130392061,0.24786556934621973,0.1643343360310318,0.1526375277664995,0.31603054026089944,2.989898087966654,2.2787383073690135,0.7953392905547235,3.7592737130857654,0.410116318288409,1.9071323795658244,5,256,800.3346369743347,,1980.8765484328344,1980.8765484328344,,0.025074664503335953,0.9568700103257115,3.7592737130857654,800.3346369743347,1980.8765484328344,0.01946424828960238,,1980.8765484328344,12.93995651338968,0.060608855533971176,0.0028993132562850203,0.06051257625222206,0.06436846554279327,0.07462786138057709,0.536232674064473,0.45511940565625236,1.0937880017096482,7
bayesfl_observability_v1,vi_update_snr_prune075_keep025_seed42,22,vi,62,5,230,1,update_snr,0.25,20,101770,25443,0.2500049130392061,0.2494655018966199,0.16558377178245112,0.15459260156268537,0.31660362683283655,2.997326842361825,2.3028578978663474,0.7929790538078288,3.7798310408943023,0.7398855854147172,1.5046979575000918,5,256,979.3528942108154,,2002.6037927338884,2002.6037927338884,,0.025056874379515648,0.9565024789400631,3.7798310408943023,979.3528942108154,2002.6037927338884,0.019677741895783515,,2002.6037927338884,12.956737032358324,0.060602726053728025,0.0028957788244348237,0.06050456687808037,0.06435281187295913,0.07439753413200378,0.536779858126956,0.4575716060393573,1.0964300034125254,230
bayesfl_observability_v1,vi_update_snr_prune075_keep025_seed42,22,vi,34,2,89,1,update_snr,0.25,20,101770,25443,0.2500049130392061,0.24810063494822668,0.16456919464338537,0.15312997662159478,0.31664087884270264,2.9925957975615702,2.284149698375798,0.7949094064874386,3.7647004465393255,0.9392429968990706,1.3654484544000312,5,256,834.5757186889648,,1986.089713934001,1986.089713934001,,0.02505774237215519,0.9568439451877915,3.7647004465393255,834.5757186889648,1986.089713934001,0.01951547326259213,,1986.089713934001,12.954653373649636,0.060606957648864215,0.0029015606074980133,0.06051206402480602,0.06437471434473992,0.07410572469234467,0.5370690688862705,0.45809655864690885,1.097733598922638,89
bayesfl_observability_v1,vi_update_snr_prune075_keep025_seed42,22,vi,108,8,1,1,update_snr,0.25,20,101770,25443,0.2500049130392061,0.24821418270446713,0.16417622699452478,0.1524153129207275,0.31628064995010485,2.99167444497962,2.2752340550426147,0.7959620122487409,3.7585643522453824,-0.0,2.3163460082440825,5,256,802.7752098202706,,1980.7367731035033,1980.7367731035033,,0.025041699409484863,0.956802806141725,3.7585643522453824,802.7752098202706,1980.7367731035033,0.019462874846256296,,1980.7367731035033,12.927659632783627,0.06060794212965122,0.002893591962417316,0.06051134504377842,0.06435668915510177,0.07559086382389069,0.5355202757389498,0.45591923341250384,1.0926990600222324,1
bayesfl_observability_v1,vi_update_snr_prune075_keep025_seed42,22,vi,109,8,28,1,update_snr,0.25,20,101770,25443,0.2500049130392061,0.24705501672923985,0.1640303993065933,0.1526012634486105,0.3161338250898047,2.9887215407153263,2.272136106544475,0.7960713708457744,3.7543386813923516,0.8583093118876355,1.4436829998723784,5,256,830.7590961456299,,1975.2066927011515,1975.2066927011515,,0.025082392618060112,0.9568075277921901,3.7543386813923516,830.7590961456299,1975.2066927011515,0.019408535842597538,,1975.2066927011515,12.913646673371602,0.06060335913465676,0.0029008112265672217,0.06050681509077549,0.06434353440999985,0.0749431848526001,0.535531638978989,0.45521487538498456,1.0946393864790502,28
