round,parameter,kind,numel,mean_abs,sigma_mean,sigma_min,sigma_max,snr_mean
169,fc1.mu_bias,bbb,512,0.2286820411682129,0.04876267910003662,0.034523770213127136,0.0634232759475708,4.696815490722656
169,fc2.mu_weight,bbb,5120,0.06663340330123901,0.048677414655685425,0.03457597270607948,0.07152228057384491,1.3835413455963135
169,fc2.mu_bias,bbb,10,0.30950939655303955,0.04824480786919594,0.04262919723987579,0.0531153604388237,6.51470422744751
170,conv1.mu_kernel,bbb,2400,0.17942960560321808,0.04851663112640381,0.03247862309217453,0.06543869525194168,3.741997480392456
170,conv1.mu_bias,bbb,32,1.0205042362213135,0.0495629645884037,0.0405145063996315,0.06937368959188461,20.758255004882812
170,conv2.mu_kernel,bbb,51200,0.0846778005361557,0.048821352422237396,0.03242285177111626,0.07458502799272537,1.751192569732666
170,conv2.mu_bias,bbb,64,0.35582926869392395,0.04932909086346626,0.03656831383705139,0.06035444140434265,7.2887678146362305
170,fc1.mu_weight,bbb,819200,0.07943809777498245,0.04881487786769867,0.02952762506902218,0.07759173214435577,1.6428619623184204
170,fc1.mu_bias,bbb,512,0.22896771132946014,0.04876265302300453,0.03452378511428833,0.06342337280511856,4.702602386474609
170,fc2.mu_weight,bbb,5120,0.06662820279598236,0.04867711290717125,0.03457581624388695,0.07152172923088074,1.3834514617919922
170,fc2.mu_bias,bbb,10,0.31029602885246277,0.048241063952445984,0.04262564703822136,0.05310846120119095,6.532145023345947
171,conv1.mu_kernel,bbb,2400,0.17966434359550476,0.048515960574150085,0.03247830644249916,0.06543710082769394,3.7469937801361084
171,conv1.mu_bias,bbb,32,1.0214699506759644,0.0495600663125515,0.040514010936021805,0.06937336921691895,20.778003692626953
171,conv2.mu_kernel,bbb,51200,0.08469057828187943,0.04882132634520531,0.03242284432053566,0.07458502799272537,1.7514533996582031
171,conv2.mu_bias,bbb,64,0.35618752241134644,0.0493282675743103,0.0365682952105999,0.06035410240292549,7.2966156005859375
171,fc1.mu_weight,bbb,819200,0.07943733036518097,0.04881487786769867,0.02952762506902218,0.07759173214435577,1.6428450345993042
171,fc1.mu_bias,bbb,512,0.22920724749565125,0.04876261204481125,0.03452381119132042,0.06342337280511856,4.707456588745117
171,fc2.mu_weight,bbb,5120,0.06658147275447845,0.04867681860923767,0.03457546606659889,0.07152091711759567,1.38247549533844
171,fc2.mu_bias,bbb,10,0.31111592054367065,0.04823742434382439,0.04262391850352287,0.05310482159256935,6.550661563873291
172,conv1.mu_kernel,bbb,2400,0.1799091249704361,0.04851529374718666,0.03247794136404991,0.06543684005737305,3.752058506011963
172,conv1.mu_bias,bbb,32,1.0228736400604248,0.04955761879682541,0.04051334410905838,0.06937062740325928,20.805892944335938
172,conv2.mu_kernel,bbb,51200,0.08470350503921509,0.04882129654288292,0.03242284432053566,0.07458502799272537,1.7517205476760864
172,conv2.mu_bias,bbb,64,0.35637590289115906,0.04932726174592972,0.0365682952105999,0.060354072600603104,7.300625324249268
172,fc1.mu_weight,bbb,819200,0.079436756670475,0.04881487786769867,0.02952762506902218,0.07759173214435577,1.6428333520889282
172,fc1.mu_bias,bbb,512,0.22947078943252563,0.04876257851719856,0.03452390059828758,0.0634232759475708,4.712751388549805
172,fc2.mu_weight,bbb,5120,0.06655947864055634,0.04867652803659439,0.03457505255937576,0.07152076065540314,1.3820042610168457
172,fc2.mu_bias,bbb,10,0.3106916844844818,0.04823480173945427,0.042621955275535583,0.05310475453734398,6.542191505432129
173,conv1.mu_kernel,bbb,2400,0.1801881343126297,0.04851458594202995,0.03247851878404617,0.065437451004982,3.7579495906829834
173,conv1.mu_bias,bbb,32,1.023684024810791,0.049555085599422455,0.040512435138225555,0.06936512887477875,20.822124481201172
173,conv2.mu_kernel,bbb,51200,0.08471705764532089,0.04882126301527023,0.03242284432053566,0.07458502799272537,1.7520034313201904
173,conv2.mu_bias,bbb,64,0.3564565181732178,0.04932643473148346,0.036568302661180496,0.06035365164279938,7.302179336547852
173,fc1.mu_weight,bbb,819200,0.07943630963563919,0.04881487786769867,0.02952762506902218,0.07759173214435577,1.6428239345550537
173,fc1.mu_bias,bbb,512,0.22972992062568665,0.04876255989074707,0.03452387452125549,0.06342320144176483,4.717942714691162
173,fc2.mu_weight,bbb,5120,0.06654791533946991,0.04867624118924141,0.034574955701828,0.07152040302753448,1.3817644119262695
173,fc2.mu_bias,bbb,10,0.31154483556747437,0.04823131859302521,0.042621366679668427,0.05310003086924553,6.561282157897949
174,conv1.mu_kernel,bbb,2400,0.18044868111610413,0.048513900488615036,0.03247798606753349,0.06543738394975662,3.7635326385498047
174,conv1.mu_bias,bbb,32,1.0244842767715454,0.049552734941244125,0.04051259160041809,0.06936424225568771,20.837657928466797
174,conv2.mu_kernel,bbb,51200,0.08472852408885956,0.048821233212947845,0.03242284432053566,0.07458502799272537,1.7522482872009277
174,conv2.mu_bias,bbb,64,0.35674402117729187,0.04932557791471481,0.03656831383705139,0.06035358086228371,7.308565139770508
174,fc1.mu_weight,bbb,819200,0.07943571358919144,0.04881487786769867,0.02952762506902218,0.07759173214435577,1.642811894416809
174,fc1.mu_bias,bbb,512,0.23000316321849823,0.04876253008842468,0.03452390059828758,0.06342323869466782,4.723395824432373
174,fc2.mu_weight,bbb,5120,0.06652836501598358,0.04867596551775932,0.034574758261442184,0.07152055203914642,1.3813517093658447
174,fc2.mu_bias,bbb,10,0.3121754825115204,0.048228196799755096,0.04262049123644829,0.05309972167015076,6.5761613845825195
175,conv1.mu_kernel,bbb,2400,0.18070536851882935,0.04851323366165161,0.03247746825218201,0.0654367133975029,3.7689049243927
175,conv1.mu_bias,bbb,32,1.0253530740737915,0.04955008253455162,0.04051266983151436,0.06935929507017136,20.855331420898438
175,conv2.mu_kernel,bbb,51200,0.08474111557006836,0.048821207135915756,0.03242284432053566,0.07458502799272537,1.7525173425674438
175,conv2.mu_bias,bbb,64,0.35714858770370483,0.04932481795549393,0.03656833618879318,0.060353346168994904,7.3171234130859375
175,fc1.mu_weight,bbb,819200,0.07943501323461533,0.04881487041711807,0.02952762506902218,0.07759173214435577,1.6427972316741943
175,fc1.mu_bias,bbb,512,0.2302749752998352,0.0487624891102314,0.03452390804886818,0.06342321634292603,4.728856086730957
175,fc2.mu_weight,bbb,5120,0.06649830937385559,0.04867567867040634,0.034574367105960846,0.07152062654495239,1.3807592391967773
175,fc2.mu_bias,bbb,10,0.3129127025604248,0.04822429642081261,0.042617447674274445,0.05309663712978363,6.592736721038818
176,conv1.mu_kernel,bbb,2400,0.1810135394334793,0.04851263761520386,0.032477911561727524,0.06543546915054321,3.7752795219421387
176,conv1.mu_bias,bbb,32,1.0252467393875122,0.04954683035612106,0.04051157087087631,0.06935674697160721,20.853662490844727
176,conv2.mu_kernel,bbb,51200,0.08475301414728165,0.04882117733359337,0.03242284432053566,0.07458502799272537,1.7527596950531006
176,conv2.mu_bias,bbb,64,0.3574095368385315,0.049323804676532745,0.03656833618879318,0.06035347282886505,7.32286262512207
176,fc1.mu_weight,bbb,819200,0.07943449169397354,0.04881487041711807,0.02952762506902218,0.07759173214435577,1.6427857875823975
176,fc1.mu_bias,bbb,512,0.23051244020462036,0.04876244068145752,0.03452384099364281,0.06342323869466782,4.733631134033203
176,fc2.mu_weight,bbb,5120,0.06648761034011841,0.048675406724214554,0.034573979675769806,0.07152045518159866,1.3805917501449585
176,fc2.mu_bias,bbb,10,0.31358590722084045,0.048220790922641754,0.042615748941898346,0.05309251695871353,6.60680627822876
177,conv1.mu_kernel,bbb,2400,0.18127895891666412,0.04851195588707924,0.032477397471666336,0.06543570756912231,3.7809040546417236
177,conv1.mu_bias,bbb,32,1.0272307395935059,0.04954423010349274,0.04051085561513901,0.0693516656756401,20.896379470825195
177,conv2.mu_kernel,bbb,51200,0.08476659655570984,0.04882115498185158,0.03242284432053566,0.07458502799272537,1.7530436515808105
177,conv2.mu_bias,bbb,64,0.35781627893447876,0.049323029816150665,0.03656831756234169,0.0603533573448658,7.331343650817871
177,fc1.mu_weight,bbb,819200,0.07943399250507355,0.04881487041711807,0.02952762506902218,0.07759173214435577,1.6427757740020752
177,fc1.mu_bias,bbb,512,0.23069782555103302,0.04876240715384483,0.034523915499448776,0.06342325359582901,4.737372398376465
177,fc2.mu_weight,bbb,5120,0.06644992530345917,0.04867510870099068,0.03457365557551384,0.07152049988508224,1.3798539638519287
177,fc2.mu_bias,bbb,10,0.3138790726661682,0.04821746051311493,0.04261389002203941,0.053086914122104645,6.614521026611328
178,conv1.mu_kernel,bbb,2400,0.1815599650144577,0.048511333763599396,0.03247648477554321,0.06543426215648651,3.7867374420166016
178,conv1.mu_bias,bbb,32,1.0275840759277344,0.049541108310222626,0.04051036015152931,0.06935200840234756,20.902647018432617
178,conv2.mu_kernel,bbb,51200,0.08477867394685745,0.048821114003658295,0.03242284432053566,0.07458502799272537,1.753299355506897
178,conv2.mu_bias,bbb,64,0.3581348657608032,0.049322254955768585,0.03656832501292229,0.060353368520736694,7.338167190551758
178,fc1.mu_weight,bbb,819200,0.07943372428417206,0.04881487041711807,0.02952762506902218,0.07759173214435577,1.6427706480026245
178,fc1.mu_bias,bbb,512,0.23096129298210144,0.04876237362623215,0.03452398255467415,0.06342333555221558,4.742648601531982
178,fc2.mu_weight,bbb,5120,0.06642232835292816,0.04867484048008919,0.03457345440983772,0.07152023166418076,1.379277229309082
178,fc2.mu_bias,bbb,10,0.31484198570251465,0.04821489006280899,0.0426127053797245,0.053083062171936035,6.634895324707031
179,conv1.mu_kernel,bbb,2400,0.18177825212478638,0.04851069301366806,0.0324765183031559,0.06543289870023727,3.791285514831543
179,conv1.mu_bias,bbb,32,1.0289641618728638,0.04953823983669281,0.04051048308610916,0.06934942305088043,20.932809829711914
179,conv2.mu_kernel,bbb,51200,0.08479107171297073,0.048821087926626205,0.03242284432053566,0.07458502799272537,1.753555417060852
179,conv2.mu_bias,bbb,64,0.35815954208374023,0.04932156950235367,0.03656833618879318,0.060352981090545654,7.33851957321167
179,fc1.mu_weight,bbb,819200,0.07943327724933624,0.048814862966537476,0.02952762506902218,0.07759173214435577,1.642760157585144
179,fc1.mu_bias,bbb,512,0.231191486120224,0.048762351274490356,0.03452399745583534,0.06342342495918274,4.747281074523926
179,fc2.mu_weight,bbb,5120,0.06639702618122101,0.0486745610833168,0.034573186188936234,0.07151980698108673,1.3787634372711182
179,fc2.mu_bias,bbb,10,0.315125972032547,0.0482119545340538,0.04261070489883423,0.05308029055595398,6.642920017242432
180,conv1.mu_kernel,bbb,2400,0.18201588094234467,0.048510052263736725,0.03247597813606262,0.06543229520320892,3.7963013648986816
180,conv1.mu_bias,bbb,32,1.0300137996673584,0.04953565075993538,0.040508996695280075,0.06934913247823715,20.953596115112305
180,conv2.mu_kernel,bbb,51200,0.0848015621304512,0.048821061849594116,0.03242284432053566,0.07458502799272537,1.753766655921936
180,conv2.mu_bias,bbb,64,0.35837864875793457,0.049320779740810394,0.03656833618879318,0.060352981090545654,7.343255996704102
180,fc1.mu_weight,bbb,819200,0.0794326514005661,0.04881485924124718,0.02952762506902218,0.07759173214435577,1.6427476406097412
180,fc1.mu_bias,bbb,512,0.23143267631530762,0.04876231402158737,0.034523963928222656,0.06342335790395737,4.752107620239258
180,fc2.mu_weight,bbb,5120,0.06638725101947784,0.04867428168654442,0.03457272797822952,0.07151976972818375,1.378565788269043
180,fc2.mu_bias,bbb,10,0.316058874130249,0.048208799213171005,0.042606279253959656,0.0530821792781353,6.663586616516113
181,conv1.mu_kernel,bbb,2400,0.1822836548089981,0.04850943386554718,0.0324765183031559,0.06543105840682983,3.801892042160034
181,conv1.mu_bias,bbb,32,1.03068208694458,0.049533404409885406,0.0405077300965786,0.06934704631567001,20.96927261352539
181,conv2.mu_kernel,bbb,51200,0.08481284230947495,0.04882103577256203,0.03242284432053566,0.07458502799272537,1.7539955377578735
181,conv2.mu_bias,bbb,64,0.3584813177585602,0.049320124089717865,0.03656832501292229,0.060352496802806854,7.345415115356445
181,fc1.mu_weight,bbb,819200,0.07943208515644073,0.04881485924124718,0.02952762506902218,0.07759173214435577,1.6427351236343384
181,fc1.mu_bias,bbb,512,0.23167884349822998,0.04876226931810379,0.03452397137880325,0.06342338770627975,4.756988525390625
181,fc2.mu_weight,bbb,5120,0.06635292619466782,0.04867400601506233,0.03457210212945938,0.07152006775140762,1.3778657913208008
181,fc2.mu_bias,bbb,10,0.3170551657676697,0.04820632189512253,0.04260123893618584,0.05308001860976219,6.685720920562744
182,conv1.mu_kernel,bbb,2400,0.1825212687253952,0.04850879684090614,0.032475750893354416,0.06543029844760895,3.8069255352020264
182,conv1.mu_bias,bbb,32,1.031830906867981,0.04953064024448395,0.04050736129283905,0.06934399902820587,20.99150848388672
182,conv2.mu_kernel,bbb,51200,0.08482469618320465,0.04882100597023964,0.03242284432053566,0.07458502799272537,1.754233717918396
182,conv2.mu_bias,bbb,64,0.35863402485847473,0.04931938648223877,0.03656832501292229,0.06035218760371208,7.348714351654053
182,fc1.mu_weight,bbb,819200,0.07943160831928253,0.04881485924124718,0.02952762506902218,0.07759173214435577,1.6427258253097534
182,fc1.mu_bias,bbb,512,0.2319222390651703,0.0487622432410717,0.03452400490641594,0.06342346221208572,4.76193904876709
182,fc2.mu_weight,bbb,5120,0.06633330881595612,0.048673734068870544,0.03457208722829819,0.07151998579502106,1.377449631690979
182,fc2.mu_bias,bbb,10,0.31792759895324707,0.0482027530670166,0.042596787214279175,0.05307500436902046,6.704293727874756
183,conv1.mu_kernel,bbb,2400,0.18277297914028168,0.048508170992136,0.032475825399160385,0.06542861461639404,3.8121373653411865
183,conv1.mu_bias,bbb,32,1.03317129611969,0.04952725023031235,0.04050767049193382,0.06933977454900742,21.021339416503906
183,conv2.mu_kernel,bbb,51200,0.0848357081413269,0.04882098361849785,0.03242284432053566,0.07458502799272537,1.754465937614441
183,conv2.mu_bias,bbb,64,0.3590841293334961,0.0493185818195343,0.03656831756234169,0.06035209819674492,7.358590602874756
183,fc1.mu_weight,bbb,819200,0.07943103462457657,0.04881484806537628,0.02952762506902218,0.07759173214435577,1.6427136659622192
183,fc1.mu_bias,bbb,512,0.23219504952430725,0.04876222461462021,0.03452395647764206,0.06342338770627975,4.767384052276611
183,fc2.mu_weight,bbb,5120,0.06633558869361877,0.04867345094680786,0.03457139432430267,0.07151970267295837,1.3775001764297485
183,fc2.mu_bias,bbb,10,0.31792154908180237,0.0482010617852211,0.042593542486429214,0.05307549983263016,6.705418586730957
184,conv1.mu_kernel,bbb,2400,0.18306340277194977,0.048507556319236755,0.03247516229748726,0.06542850285768509,3.818246603012085
184,conv1.mu_bias,bbb,32,1.0335016250610352,0.04952485114336014,0.040506597608327866,0.06933801621198654,21.02867317199707
184,conv2.mu_kernel,bbb,51200,0.08484839648008347,0.04882095381617546,0.03242284432053566,0.07458502799272537,1.7547274827957153
184,conv2.mu_bias,bbb,64,0.359127402305603,0.04931766912341118,0.03656831756234169,0.06035211682319641,7.359238624572754
184,fc1.mu_weight,bbb,819200,0.07943036407232285,0.04881484806537628,0.02952762506902218,0.07759173214435577,1.6426995992660522
184,fc1.mu_bias,bbb,512,0.23242983222007751,0.048762205988168716,0.03452397137880325,0.0634235367178917,4.772088050842285
184,fc2.mu_weight,bbb,5120,0.06632526218891144,0.048673175275325775,0.03457144647836685,0.07151912897825241,1.3773250579833984
184,fc2.mu_bias,bbb,10,0.3188021183013916,0.048197995871305466,0.04259103909134865,0.05307194963097572,6.725800514221191
185,conv1.mu_kernel,bbb,2400,0.183223158121109,0.0485069677233696,0.03247430920600891,0.0654274970293045,3.821730852127075
185,conv1.mu_bias,bbb,32,1.0348060131072998,0.04952200502157211,0.04050577059388161,0.06933670490980148,21.05438804626465
185,conv2.mu_kernel,bbb,51200,0.08485803753137589,0.04882092401385307,0.03242284432053566,0.07458502799272537,1.7549293041229248
185,conv2.mu_bias,bbb,64,0.3594490885734558,0.0493168830871582,0.03656831756234169,0.06035219877958298,7.366117477416992
185,fc1.mu_weight,bbb,819200,0.07942970097064972,0.04881484806537628,0.02952762506902218,0.07759173214435577,1.6426856517791748
185,fc1.mu_bias,bbb,512,0.23264451324939728,0.04876217246055603,0.034523941576480865,0.06342349201440811,4.776394367218018
185,fc2.mu_weight,bbb,5120,0.06629543006420135,0.048672888427972794,0.03457116335630417,0.07151925563812256,1.3767528533935547
185,fc2.mu_bias,bbb,10,0.31890347599983215,0.048195600509643555,0.04258694499731064,0.05307053402066231,6.7285966873168945
186,conv1.mu_kernel,bbb,2400,0.18342162668704987,0.048506394028663635,0.0324738435447216,0.06542723625898361,3.8258016109466553
186,conv1.mu_bias,bbb,32,1.0362517833709717,0.04951905831694603,0.04050387442111969,0.06933438032865524,21.08587646484375
186,conv2.mu_kernel,bbb,51200,0.08486802130937576,0.048820897936820984,0.03242284432053566,0.07458502799272537,1.7551345825195312
186,conv2.mu_bias,bbb,64,0.3598744869232178,0.04931631684303284,0.03656831756234169,0.060352254658937454,7.37497615814209
186,fc1.mu_weight,bbb,819200,0.07942911982536316,0.04881484806537628,0.02952762506902218,0.07759173214435577,1.642674207687378
186,fc1.mu_bias,bbb,512,0.23286324739456177,0.04876212775707245,0.03452390804886818,0.06342362612485886,4.780834197998047
186,fc2.mu_weight,bbb,5120,0.0662694200873375,0.04867260903120041,0.034571122378110886,0.07151896506547928,1.3762459754943848
186,fc2.mu_bias,bbb,10,0.3199477791786194,0.048193927854299545,0.042584020644426346,0.0530756451189518,6.752305030822754
187,conv1.mu_kernel,bbb,2400,0.1837042272090912,0.04850580170750618,0.032474543899297714,0.06542596966028214,3.8318114280700684
187,conv1.mu_bias,bbb,32,1.036729335784912,0.049516137689352036,0.04050363972783089,0.06933343410491943,21.096342086791992
187,conv2.mu_kernel,bbb,51200,0.08488097786903381,0.048820871859788895,0.03242284432053566,0.07458502799272537,1.755406141281128
187,conv2.mu_bias,bbb,64,0.3600393533706665,0.04931578040122986,0.03656831383705139,0.06035267934203148,7.3790388107299805
187,fc1.mu_weight,bbb,819200,0.07942871004343033,0.04881484806537628,0.02952762506902218,0.07759173214435577,1.6426655054092407
187,fc1.mu_bias,bbb,512,0.2330618053674698,0.048762112855911255,0.03452390059828758,0.06342347711324692,4.78481912612915
187,fc2.mu_weight,bbb,5120,0.06625133752822876,0.048672351986169815,0.03457050770521164,0.07151899486780167,1.3758714199066162
187,fc2.mu_bias,bbb,10,0.320599764585495,0.048191655427217484,0.04258330166339874,0.05306880548596382,6.766202449798584
188,conv1.mu_kernel,bbb,2400,0.18399284780025482,0.048505187034606934,0.032474126666784286,0.06542627513408661,3.837759256362915
188,conv1.mu_bias,bbb,32,1.0369101762771606,0.04951333999633789,0.0405040979385376,0.06933038681745529,21.100875854492188
188,conv2.mu_kernel,bbb,51200,0.08489260077476501,0.048820849508047104,0.03242284432053566,0.07458502799272537,1.7556418180465698
188,conv2.mu_bias,bbb,64,0.3602815270423889,0.049315087497234344,0.03656831756234169,0.060352813452482224,7.384178638458252
188,fc1.mu_weight,bbb,819200,0.07942825555801392,0.04881484434008598,0.02952762506902218,0.07759173214435577,1.6426560878753662
188,fc1.mu_bias,bbb,512,0.23327527940273285,0.04876208305358887,0.03452387452125549,0.06342349201440811,4.789091110229492
188,fc2.mu_weight,bbb,5120,0.0662606805562973,0.04867208003997803,0.03457075357437134,0.07151898741722107,1.3760730028152466
188,fc2.mu_bias,bbb,10,0.320969820022583,0.04818868264555931,0.04258279874920845,0.05306566506624222,6.774579048156738
189,conv1.mu_kernel,bbb,2400,0.18423353135585785,0.04850459098815918,0.032473593950271606,0.06542551517486572,3.842837333679199
189,conv1.mu_bias,bbb,32,1.0379170179367065,0.04951082170009613,0.0405048243701458,0.0693298801779747,21.12287139892578
189,conv2.mu_kernel,bbb,51200,0.08490501344203949,0.048820819705724716,0.03242284432053566,0.07458502799272537,1.7559040784835815
189,conv2.mu_bias,bbb,64,0.3605450391769409,0.04931437224149704,0.03656831756234169,0.06035293638706207,7.3896284103393555
189,fc1.mu_weight,bbb,819200,0.07942774146795273,0.04881484434008598,0.02952762506902218,0.07759173214435577,1.6426457166671753
189,fc1.mu_bias,bbb,512,0.23346897959709167,0.04876206815242767,0.0345238521695137,0.0634235367178917,4.792892932891846
189,fc2.mu_weight,bbb,5120,0.06623562425374985,0.04867181554436684,0.03457058221101761,0.07151886820793152,1.375566005706787
189,fc2.mu_bias,bbb,10,0.32132893800735474,0.048185791820287704,0.04258151724934578,0.05306260660290718,6.783580780029297
190,conv1.mu_kernel,bbb,2400,0.1844301074743271,0.048503994941711426,0.03247346356511116,0.06542560458183289,3.8469440937042236
190,conv1.mu_bias,bbb,32,1.038954496383667,0.04950830712914467,0.04050475358963013,0.06932499259710312,21.14472198486328
190,conv2.mu_kernel,bbb,51200,0.08491451293230057,0.04882078990340233,0.03242284432053566,0.07458502799272537,1.7560997009277344
190,conv2.mu_bias,bbb,64,0.3608233332633972,0.049313463270664215,0.03656832501292229,0.06035277247428894,7.395653247833252
190,fc1.mu_weight,bbb,819200,0.07942698150873184,0.04881484434008598,0.02952762506902218,0.07759173214435577,1.6426301002502441
190,fc1.mu_bias,bbb,512,0.2336750030517578,0.04876204580068588,0.034523915499448776,0.0634235218167305,4.796952247619629
190,fc2.mu_weight,bbb,5120,0.06619144976139069,0.048671554774045944,0.03457016497850418,0.07151845842599869,1.3746875524520874
190,fc2.mu_bias,bbb,10,0.32235607504844666,0.04818291217088699,0.0425788015127182,0.05306104198098183,6.80590295791626
191,conv1.mu_kernel,bbb,2400,0.18467360734939575,0.04850337281823158,0.03247307240962982,0.06542403250932693,3.8521597385406494
191,conv1.mu_bias,bbb,32,1.0396900177001953,0.04950561374425888,0.0405038483440876,0.06932158768177032,21.159183502197266
191,conv2.mu_kernel,bbb,51200,0.0849241092801094,0.04882076755166054,0.03242284432053566,0.07458502799272537,1.7563012838363647
191,conv2.mu_bias,bbb,64,0.36104732751846313,0.049312639981508255,0.03656833618879318,0.06035256013274193,7.400481700897217
191,fc1.mu_weight,bbb,819200,0.07942661643028259,0.048814840614795685,0.02952762506902218,0.07759173214435577,1.642622947692871
191,fc1.mu_bias,bbb,512,0.2339145690202713,0.048762015998363495,0.03452390059828758,0.06342355161905289,4.801745414733887
191,fc2.mu_weight,bbb,5120,0.06618993729352951,0.04867129400372505,0.03457003831863403,0.0715189129114151,1.3747037649154663
191,fc2.mu_bias,bbb,10,0.3228190541267395,0.048180047422647476,0.04257819429039955,0.05305766686797142,6.816637992858887
192,conv1.mu_kernel,bbb,2400,0.18489348888397217,0.04850279539823532,0.03247321397066116,0.06542236357927322,3.8568062782287598
192,conv1.mu_bias,bbb,32,1.040043592453003,0.049502886831760406,0.040504321455955505,0.06932106614112854,21.166019439697266
192,conv2.mu_kernel,bbb,51200,0.08493800461292267,0.04882073774933815,0.03242284432053566,0.07458502799272537,1.756588101387024
192,conv2.mu_bias,bbb,64,0.3610876500606537,0.049311887472867966,0.03656833991408348,0.0603523813188076,7.4011735916137695
192,fc1.mu_weight,bbb,819200,0.07942625880241394,0.048814840614795685,0.02952762506902218,0.07759173214435577,1.6426159143447876
192,fc1.mu_bias,bbb,512,0.23415008187294006,0.048761989921331406,0.03452390804886818,0.06342355161905289,4.8064470291137695
192,fc2.mu_weight,bbb,5120,0.06619510799646378,0.04867102950811386,0.03456984460353851,0.07151827961206436,1.3748403787612915
192,fc2.mu_bias,bbb,10,0.3228270411491394,0.04817677289247513,0.042577579617500305,0.05305415764451027,6.818118095397949
193,conv1.mu_kernel,bbb,2400,0.1851222664117813,0.04850221797823906,0.03247281163930893,0.06542094051837921,3.861582040786743
193,conv1.mu_bias,bbb,32,1.0409538745880127,0.04949977993965149,0.040503423660993576,0.06931953877210617,21.1861572265625
193,conv2.mu_kernel,bbb,51200,0.08494634926319122,0.04882071539759636,0.03242284432053566,0.07458502799272537,1.7567635774612427
193,conv2.mu_bias,bbb,64,0.36112865805625916,0.049311235547065735,0.03656833991408348,0.060352254658937454,7.402369499206543
193,fc1.mu_weight,bbb,819200,0.0794258788228035,0.048814840614795685,0.02952762506902218,0.07759173214435577,1.6426079273223877
193,fc1.mu_bias,bbb,512,0.2343645989894867,0.048761963844299316,0.03452390059828758,0.06342362612485886,4.810768127441406
193,fc2.mu_weight,bbb,5120,0.066155806183815,0.048670776188373566,0.03456947207450867,0.07151801139116287,1.3740371465682983
193,fc2.mu_bias,bbb,10,0.32354167103767395,0.04817373305559158,0.04257688298821449,0.05305080860853195,6.834364891052246
194,conv1.mu_kernel,bbb,2400,0.18534378707408905,0.048501625657081604,0.032473087310791016,0.06542039662599564,3.8663012981414795
194,conv1.mu_bias,bbb,32,1.0420145988464355,0.04949740320444107,0.040504541248083115,0.06931871175765991,21.206592559814453
194,conv2.mu_kernel,bbb,51200,0.08495849370956421,0.04882068559527397,0.03242284432053566,0.07458502799272537,1.7570151090621948
194,conv2.mu_bias,bbb,64,0.3610925078392029,0.049310557544231415,0.03656833618879318,0.060352127999067307,7.401659965515137
194,fc1.mu_weight,bbb,819200,0.07942523062229156,0.048814836889505386,0.02952762506902218,0.07759173214435577,1.642593502998352
194,fc1.mu_bias,bbb,512,0.23459172248840332,0.048761941492557526,0.03452388942241669,0.0634235218167305,4.815306663513184
194,fc2.mu_weight,bbb,5120,0.06612516939640045,0.048670511692762375,0.03456899896264076,0.07151812314987183,1.373429775238037
194,fc2.mu_bias,bbb,10,0.3236345052719116,0.048170242458581924,0.04257521778345108,0.053047776222229004,6.836932182312012
195,conv1.mu_kernel,bbb,2400,0.185597226023674,0.04850103706121445,0.03247366473078728,0.06542035192251205,3.8716049194335938
195,conv1.mu_bias,bbb,32,1.0426509380340576,0.04949419945478439,0.040503572672605515,0.06931532919406891,21.22162628173828
195,conv2.mu_kernel,bbb,51200,0.08497089147567749,0.04882066324353218,0.03242284432053566,0.07458502799272537,1.7572685480117798
195,conv2.mu_bias,bbb,64,0.3612968325614929,0.04930993169546127,0.03656833618879318,0.0603521466255188,7.406128883361816
195,fc1.mu_weight,bbb,819200,0.07942470163106918,0.048814836889505386,0.02952762506902218,0.07759173214435577,1.6425830125808716
195,fc1.mu_bias,bbb,512,0.23482681810855865,0.04876190423965454,0.034523867070674896,0.06342346221208572,4.820052623748779
195,fc2.mu_weight,bbb,5120,0.06609340012073517,0.04867025464773178,0.03456899896264076,0.07151822745800018,1.3727720975875854
195,fc2.mu_bias,bbb,10,0.3242960572242737,0.048168063163757324,0.04257165640592575,0.0530494749546051,6.8518781661987305
196,conv1.mu_kernel,bbb,2400,0.18581785261631012,0.04850044101476669,0.032473351806402206,0.06541847437620163,3.8762338161468506
196,conv1.mu_bias,bbb,32,1.0440049171447754,0.04949146881699562,0.040503185242414474,0.06931246817111969,21.250076293945312
196,conv2.mu_kernel,bbb,51200,0.08498357981443405,0.04882063344120979,0.03242284432053566,0.07458502799272537,1.757534384727478
196,conv2.mu_bias,bbb,64,0.3613232374191284,0.049309391528367996,0.03656833991408348,0.06035218760371208,7.407045841217041
196,fc1.mu_weight,bbb,819200,0.07942435145378113,0.048814836889505386,0.02952762506902218,0.07759173214435577,1.6425752639770508
196,fc1.mu_bias,bbb,512,0.2350146770477295,0.04876187816262245,0.034523867070674896,0.06342340260744095,4.823827743530273
196,fc2.mu_weight,bbb,5120,0.06608255207538605,0.04866999760270119,0.034568820148706436,0.07151840627193451,1.3725509643554688
196,fc2.mu_bias,bbb,10,0.32516804337501526,0.048164017498493195,0.04257046431303024,0.05304634943604469,6.871800899505615
197,conv1.mu_kernel,bbb,2400,0.18609723448753357,0.04849984496831894,0.03247324377298355,0.0654175877571106,3.882127285003662
197,conv1.mu_bias,bbb,32,1.0454041957855225,0.0494888499379158,0.04050302505493164,0.06931044161319733,21.279937744140625
