run_id,scenario,condition_name,realization,method,round,channel_uses,num_devices,local_classes,mean_client_examples,power_dbm,bin_id,bin_left,bin_right,bin_count,bin_accuracy,bin_confidence,bin_gap,ece_contribution,eval_scope
aircomp_bayesfl,default,default,0,proposed,2,249856,8,1,10.0,23.0,6,0.6,0.7,401,0.0698254331946373,0.6445902585983276,0.5747648254036903,0.023048069498687984,global_test_mc
aircomp_bayesfl,default,default,0,proposed,2,249856,8,1,10.0,23.0,7,0.7,0.8,229,0.061135370284318924,0.7424681782722473,0.6813328079879284,0.01560252130292356,global_test_mc
aircomp_bayesfl,default,default,0,proposed,2,249856,8,1,10.0,23.0,8,0.8,0.9,117,0.03418803587555885,0.8453238606452942,0.8111358247697353,0.009490289149805903,global_test_mc
aircomp_bayesfl,default,default,0,proposed,2,249856,8,1,10.0,23.0,9,0.9,1.0,20,0.0,0.9286615252494812,0.9286615252494812,0.0018573230504989624,global_test_mc
aircomp_bayesfl,default,default,0,proposed,3,374784,8,1,10.0,23.0,0,0.0,0.1,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,proposed,3,374784,8,1,10.0,23.0,1,0.1,0.2,10000,0.0940999984741211,0.11436881124973297,0.020268812775611877,0.020268812775611877,global_test
aircomp_bayesfl,default,default,0,proposed,3,374784,8,1,10.0,23.0,2,0.2,0.3,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,proposed,3,374784,8,1,10.0,23.0,3,0.3,0.4,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,proposed,3,374784,8,1,10.0,23.0,4,0.4,0.5,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,proposed,3,374784,8,1,10.0,23.0,5,0.5,0.6,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,proposed,3,374784,8,1,10.0,23.0,6,0.6,0.7,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,proposed,3,374784,8,1,10.0,23.0,7,0.7,0.8,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,proposed,3,374784,8,1,10.0,23.0,8,0.8,0.9,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,proposed,3,374784,8,1,10.0,23.0,9,0.9,1.0,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,proposed,3,374784,8,1,10.0,23.0,0,0.0,0.1,0,0.0,0.0,0.0,0.0,global_test_mc
aircomp_bayesfl,default,default,0,proposed,3,374784,8,1,10.0,23.0,1,0.1,0.2,17,0.0,0.18763862550258636,0.18763862550258636,0.00031898566335439684,global_test_mc
aircomp_bayesfl,default,default,0,proposed,3,374784,8,1,10.0,23.0,2,0.2,0.3,868,0.09331797063350677,0.26683902740478516,0.17352105677127838,0.015061627727746963,global_test_mc
aircomp_bayesfl,default,default,0,proposed,3,374784,8,1,10.0,23.0,3,0.3,0.4,2875,0.0932173877954483,0.35335269570350647,0.26013530790805817,0.07478890102356672,global_test_mc
aircomp_bayesfl,default,default,0,proposed,3,374784,8,1,10.0,23.0,4,0.4,0.5,4188,0.09551098197698593,0.4547821581363678,0.35927117615938187,0.15046276857554913,global_test_mc
aircomp_bayesfl,default,default,0,proposed,3,374784,8,1,10.0,23.0,5,0.5,0.6,1598,0.10075093805789948,0.5266396999359131,0.4258887618780136,0.06805702414810658,global_test_mc
aircomp_bayesfl,default,default,0,proposed,3,374784,8,1,10.0,23.0,6,0.6,0.7,292,0.12671232223510742,0.6449766159057617,0.5182642936706543,0.015133317375183105,global_test_mc
aircomp_bayesfl,default,default,0,proposed,3,374784,8,1,10.0,23.0,7,0.7,0.8,108,0.2222222238779068,0.7456638813018799,0.5234416574239731,0.005653169900178909,global_test_mc
aircomp_bayesfl,default,default,0,proposed,3,374784,8,1,10.0,23.0,8,0.8,0.9,49,0.3469387888908386,0.8455566763877869,0.49861788749694824,0.0024432276487350462,global_test_mc
aircomp_bayesfl,default,default,0,proposed,3,374784,8,1,10.0,23.0,9,0.9,1.0,5,0.6000000238418579,0.9088009595870972,0.30880093574523926,0.00015440046787261962,global_test_mc
