keep_ratio,label,prune_fraction,round,sparse_compression_ratio_mean,sparse_dropped_update_l2_mean,sparse_num_params_sent_mean,sparse_num_params_total_mean,sparse_score_mean_mean,sparse_score_p50_mean,sparse_score_p90_mean,sparse_sent_update_fraction_l2_mean,sparse_sent_update_l2_mean,sparse_threshold_mean
0.25,drop075_keep025,0.75,117,0.2500049130392061,2.6857335065292007,25443.0,101770.0,0.10288330175918531,0.0938413297067004,0.19994612602609863,0.7907405145622133,3.538202581286654,0.15213814804782186
0.25,drop075_keep025,0.75,118,0.2500049130392061,2.6028496164963335,25443.0,101770.0,0.09791544185696169,0.09046792011394579,0.18797775037142542,0.7835696325566583,3.333409242923966,0.14519234379033336
0.25,drop075_keep025,0.75,119,0.2500049130392061,2.6605629805211435,25443.0,101770.0,0.09995209360299978,0.09170560271160871,0.1932644762366565,0.7880862043237867,3.4541135613929255,0.1479544979382693
0.25,drop075_keep025,0.75,120,0.2500049130392061,2.626031985212639,25443.0,101770.0,0.09749944992090936,0.08995443463336318,0.18751250477173725,0.7846707990721156,3.367272457517196,0.14445655157190768
0.25,drop075_keep025,0.75,121,0.2500049130392061,2.652953304997391,25443.0,101770.0,0.09832463324840084,0.0901753411622999,0.19013708545236208,0.7883296772537219,3.4480481603036583,0.14561556445263768
0.25,drop075_keep025,0.75,122,0.2500049130392061,2.629148230044506,25443.0,101770.0,0.09629476862899106,0.08880095705176287,0.18539546802995163,0.7848524218611382,3.3730178964909405,0.1427536970559946
0.25,drop075_keep025,0.75,123,0.2500049130392061,2.794371465190715,25443.0,101770.0,0.10312742398597428,0.09347418011794409,0.2014998125987919,0.7942960569863335,3.727808693797575,0.15188836596082775
0.25,drop075_keep025,0.75,124,0.2500049130392061,2.6564455306313075,25443.0,101770.0,0.09597842080703647,0.08841959699017199,0.184814855349006,0.7853375392507347,3.403793615174251,0.14218217561745458
0.25,drop075_keep025,0.75,125,0.2500049130392061,2.6385427640716137,25443.0,101770.0,0.09456015312287744,0.08736735943529995,0.18169298200046177,0.7834367989020757,3.3633479140923233,0.1402198319823476
0.25,drop075_keep025,0.75,126,0.2500049130392061,2.7704046333416272,25443.0,101770.0,0.10020640046380858,0.09090381825369756,0.19568272559111452,0.7939040357415755,3.683218089375906,0.14779252025650183
0.25,drop075_keep025,0.75,127,0.2500049130392061,2.570416058096333,25443.0,101770.0,0.09019674320078555,0.08413184952073842,0.17182940335045613,0.7781609192630115,3.2106767663415474,0.13406388808278
0.25,drop075_keep025,0.75,128,0.2500049130392061,2.661725617505471,25443.0,101770.0,0.09381793454258743,0.08635705150113483,0.18070792971629995,0.7847142029770339,3.422352058783788,0.13899453653454014
0.25,drop075_keep025,0.75,129,0.2500049130392061,2.757649311061046,25443.0,101770.0,0.09756226899476729,0.0886615560196976,0.19016018808731594,0.7919944340613685,3.6517433726102912,0.14395606080551468
0.25,drop075_keep025,0.75,130,0.2500049130392061,2.5647001244920746,25443.0,101770.0,0.08782085120356899,0.08224818884700184,0.16656758218284487,0.7756289011476157,3.162236297468708,0.1307076231112364
0.25,drop075_keep025,0.75,131,0.2500049130392061,2.688812863326837,25443.0,101770.0,0.09323636244236073,0.08548063397865001,0.18013947739231342,0.7861523137948413,3.489274114109468,0.13775951855249652
0.25,drop075_keep025,0.75,132,0.2500049130392061,2.6346347515852844,25443.0,101770.0,0.08995418132875434,0.08334292336989017,0.1724926271815421,0.781701530356539,3.3302075540167206,0.13336813009936888
0.25,drop075_keep025,0.75,133,0.2500049130392061,2.7355069776140892,25443.0,101770.0,0.09384408553324453,0.08583988145549383,0.18201058788954594,0.7888140484450882,3.563730282508552,0.13866106898939914
0.25,drop075_keep025,0.75,134,0.2500049130392061,2.559748761725029,25443.0,101770.0,0.08554787355944889,0.07999742425277656,0.16236699847384614,0.7759996421874351,3.1594756947203653,0.12728631388237346
