label,method,model,metric,round,accuracy_percent,run_dir
BBB — BasicCNN,BBB,BasicCNN,accuracy,246,47.74,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,247,47.599999999999994,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,248,47.39,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,249,48.54,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,250,48.25,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,251,47.72,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,252,47.14,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,253,47.599999999999994,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,254,47.61,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,255,48.82,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,256,47.13,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,257,48.05,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,258,48.08,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,259,47.88,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,260,47.760000000000005,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,261,48.29,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,262,47.85,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,263,47.699999999999996,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,264,47.589999999999996,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,265,47.699999999999996,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,266,48.5,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,267,48.35,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,268,48.46,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,269,48.08,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,270,48.5,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,271,48.33,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,272,47.82,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,273,48.209999999999994,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,274,47.75,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,275,48.93,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,276,47.79,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,277,48.730000000000004,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,278,48.04,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,279,48.47,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,280,48.24,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,281,48.32,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,282,48.33,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,283,48.22,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,284,47.760000000000005,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,285,48.07,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,286,48.83,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,287,48.5,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,288,48.480000000000004,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,289,48.17,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,290,48.69,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,291,48.58,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,292,47.839999999999996,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,293,48.52,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,294,48.44,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,295,48.5,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,296,48.84,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,297,48.6,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,298,48.16,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,299,48.9,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — BasicCNN,BBB,BasicCNN,accuracy,300,48.79,outputs/run_paperenv_bbb_cifar10_a0p1_basiccnn_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,0,10.0,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,1,9.92,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,2,9.43,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,3,10.16,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,4,10.35,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,5,10.16,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,6,10.35,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,7,9.78,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,8,10.23,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,9,9.92,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,10,9.85,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,11,10.059999999999999,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,12,10.57,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,13,10.32,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,14,10.299999999999999,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,15,10.08,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,16,10.22,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,17,9.76,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,18,10.12,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,19,10.8,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,20,10.03,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,21,10.84,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,22,10.11,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,23,10.54,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,24,10.77,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,25,10.040000000000001,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,26,10.280000000000001,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,27,10.08,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,28,9.719999999999999,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,29,9.87,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,30,10.24,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,31,10.23,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,32,10.11,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,33,10.31,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,34,10.39,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,35,10.17,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,36,10.37,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,37,10.08,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,38,9.73,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,39,9.74,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,40,9.950000000000001,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,41,9.790000000000001,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,42,9.879999999999999,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,43,10.14,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,44,9.55,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,45,9.8,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,46,10.31,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,47,9.77,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,48,10.290000000000001,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,49,10.059999999999999,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,50,10.4,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,51,9.78,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,52,10.26,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,53,10.0,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,54,9.98,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,55,10.0,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,56,9.94,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,57,9.82,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,58,10.5,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,59,10.0,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,60,9.719999999999999,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,61,10.0,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,62,9.879999999999999,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,63,10.0,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,64,10.22,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,65,10.0,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,66,10.13,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,67,10.0,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,68,10.22,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,69,9.9,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,70,10.209999999999999,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,71,10.0,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,72,10.09,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,73,10.0,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,74,9.84,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,75,9.8,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,76,10.09,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,77,10.12,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,78,9.719999999999999,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,79,9.83,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,80,10.22,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,81,9.93,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,82,10.17,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,83,9.969999999999999,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,84,10.12,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,85,10.33,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,86,10.100000000000001,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,87,10.07,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,88,10.0,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,89,10.38,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,90,10.07,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,91,10.05,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,92,10.17,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,93,9.92,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,94,10.39,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,95,10.11,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,96,10.299999999999999,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,97,10.31,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,98,10.58,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,99,10.0,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,100,10.56,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,101,10.13,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,102,10.0,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,103,10.31,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,104,9.89,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,105,9.93,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,106,9.65,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,107,10.16,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,108,10.280000000000001,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,109,10.27,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,110,10.16,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,111,10.36,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,112,10.02,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,113,10.08,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,114,10.0,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,115,10.08,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
BBB — ResNet-56,BBB,ResNet-56,accuracy,116,10.0,outputs/run_paperenv_bbb_cifar10_a0p1_resnet56_lr001_e10_r300_20260906_144808
