schema_version,run_id,round,method,physical_client_id,virtual_client_id,num_examples,num_batches,local_epochs,batch_size,train_loss,task_loss,prior_loss,regularization_loss,accuracy_local_train_estimate,loss_local_train_estimate,update_l2_norm,update_linf_norm,update_cosine_to_global,drift_from_global_before_l2,drift_from_global_after_l2,label_entropy,kl_to_global_label_distribution,vi_elbo_loss,vi_kl_loss,vi_likelihood_loss,vi_complexity_cost,vi_loc_l2,vi_scale_mean,vi_scale_p50,vi_scale_p90,vi_scale_max,vi_snr_raw_mean,vi_snr_raw_p50,vi_snr_raw_p90,ola_task_loss,ola_prior_loss,ola_fisher_mean,ola_fisher_p50,ola_fisher_p90,ola_fisher_max,ola_precision_mean,ola_precision_p50,ola_precision_p90,ola_sigma_mean,ola_sigma_p50,ola_sigma_p90,ola_snr_raw_mean,ola_snr_raw_p50,ola_snr_raw_p90,sparse_comm_enabled,sparse_metric,sparse_ratio,sparse_warmup_rounds,sparse_num_params_total,sparse_num_params_sent,sparse_compression_ratio,sparse_threshold,sparse_score_mean,sparse_score_p50,sparse_score_p90,sparse_sent_update_l2,sparse_dropped_update_l2,sparse_sent_update_fraction_l2,channel_snr_db,pathloss_db,rate_mbps,delay_ms,energy_j,ota_contribution_norm,digital_payload_bytes,communication_success,num_examples_seen,ola_fisher_std,ola_precision_std,ola_precision_min,ola_precision_p10,ola_precision_p25,ola_precision_p75,ola_precision_p95,ola_precision_max,ola_sigma_std,ola_sigma_min,ola_sigma_p10,ola_sigma_p25,ola_sigma_p75,ola_sigma_p95,ola_sigma_max,ola_snr_raw_std,ola_snr_raw_min,ola_snr_raw_p10,ola_snr_raw_p25,ola_snr_raw_p75,ola_snr_raw_p95,ola_snr_raw_max,num_examples_train
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,30,ola,108,8,1,2,2,32,0.005705906078219414,0.005705906078219414,2.3077238159156278e-14,1.153861907957814e-15,1.0,0.005705906078219414,0.0022802481612734606,0.00038421154022216797,0.9999999512228976,0.0022802481612734606,,-0.0,2.3163460082440825,,,,,,,,,,,,,0.005705906078219414,2.3077238159156278e-14,5.112046305377006e-07,1.8930023770735716e-08,2.9935205247966223e-07,0.0014769909903407097,0.001222900951684211,0.0010623252019286156,0.0014514465932734311,29.45975253758876,30.681123733520508,31.466650581359865,0.0006778826813899207,0.0006114401956000958,0.0011261378355384422,1,precision_update,0.1,20,101770,10177,0.1,7.981610947692397e-09,5.253004898571601e-09,1.516683339358206e-09,7.98108194467913e-09,0.0022004514695589845,0.0005979506728039558,0.9650052599231517,,,,,,,,,2.0,1.0453112920631255e-05,0.000850155457233809,0.0010005650110542774,0.0010099479230120778,0.0010249913611914963,0.0012561023468151689,0.0016088839387521142,0.04302101209759712,2.726103097294173,4.8212504386901855,26.24819679260254,28.215482711791992,31.234883308410645,31.551010131835938,31.613845825195312,0.0008923491411283873,6.69689502310429e-09,0.00012412745222352374,0.00030736864161954593,0.0009205302134391053,0.0012920584135043193,0.04473054335620285,1
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,30,ola,109,8,28,2,2,32,0.39836712181568146,0.39836712181568146,5.0636205298215664e-12,2.5318102649107835e-13,0.9464285714285714,0.39836712181568146,0.03173455115313196,0.004339873790740967,0.9999905430159398,0.03173455115313196,,0.8583093118876355,1.4436829998723784,,,,,,,,,,,,,0.39836712181568146,5.0636205298215664e-12,9.974863738277924e-05,9.23647939998773e-06,0.00011494848877191544,0.18878604471683502,0.0012262088683386884,0.001062763447407633,0.0014563341625034813,29.440452785038392,30.67479705810547,31.465491676330565,0.0006790656283242958,0.0006117404124612534,0.0011272995570185045,1,precision_update,0.1,20,101770,10177,0.1,1.3857943448065263e-07,9.860972362102445e-08,3.3673800180938126e-08,1.3856408888944873e-07,0.028959295145872727,0.012978480710197988,0.9125478096769825,,,,,,,,,56.0,0.0015980397009897837,0.0008733233704501695,0.0010005655931308866,0.0010100222774781288,0.0010255929082632065,0.0012591374688781798,0.0016145523404702538,0.043026987463235855,2.742494598193349,4.820915699005127,26.204113006591797,28.181455612182617,31.225721836090088,31.551021575927734,31.61383819580078,0.000903098797271799,5.783240254173625e-09,0.00012436630270644253,0.0003074209222390948,0.0009211138336057136,0.0012935045271914095,0.044701002825297216,28
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,30,ola,258,20,50,4,2,32,0.14975750230252743,0.14975750230252743,1.6127743949351237e-11,8.063871974675619e-13,0.97,0.14975750230252743,0.04322808684296945,0.006427690386772156,0.9999824463128936,0.04322808684296945,,-0.0,2.259365973874069,,,,,,,,,,,,,0.14975750230252743,1.6127743949351237e-11,5.5476823027748196e-05,5.555474217544543e-06,5.5749680541339446e-05,0.11276954412460327,0.0012247331434397499,0.0010632217163220048,0.0014546270249411464,29.44883489419473,30.66818618774414,31.463071823120117,0.0006786135932860079,0.0006116321804998715,0.0011269016959311617,1,precision_update,0.1,20,101770,10177,0.1,1.6324338599654244e-07,1.1717259152916426e-07,4.3094980178154385e-08,1.6323136277213425e-07,0.039760389193291855,0.016964048552785643,0.919781375884749,,,,,,,,,100.0,0.0009820686537371753,0.0008602941889488668,0.001000565360300243,0.001010177645366639,0.0010255051893182099,0.0012575073924381286,0.001612620963715016,0.04457065090537071,2.7363550574816444,4.736695766448975,26.21948585510254,28.199715614318848,31.227057456970215,31.54999351501465,31.613840103149414,0.0008990148802285541,9.311328808200972e-09,0.0001243384616719719,0.0003075043794013777,0.0009207454934080043,0.0012927587843717032,0.0447267853768768,50
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,30,ola,289,23,111,8,2,32,0.1604519802489662,0.1604519802489662,5.430531096753124e-11,2.715265548376562e-12,0.9684684684684685,0.1604519802489662,0.07514529476296586,0.015827327966690063,0.9999470475044416,0.07514529476296586,,0.21838083332586875,1.975025863627753,,,,,,,,,,,,,0.1604519802489662,5.430531096753124e-11,4.871329589466019e-05,7.548846042482182e-06,5.0675274906097986e-05,0.19009648263454437,0.0012245076925483161,0.0010629455791786313,0.0014536880189552905,29.449695893173615,30.672168731689453,31.46490306854248,0.0006787182093027339,0.0006119086108497143,0.0011267438554832237,1,precision_update,0.1,20,101770,10177,0.1,2.8389162572486915e-07,2.0030976702489525e-07,9.399586662110163e-08,2.8389157075946193e-07,0.06868524473142167,0.03048200257853374,0.9140325412000656,,,,,,,,,222.0,0.0010608806488663757,0.0008579179175579461,0.0010005858493968844,0.0010100600658915937,0.0010251784406136721,0.0012571998813655227,0.0016124738671351214,0.04303980991244316,2.7348738645431414,4.820197582244873,26.22795333862305,28.203164100646973,31.232033729553223,31.55073356628418,31.61351776123047,0.0008999602588769576,4.798286227323368e-09,0.00012364553588700675,0.000307192284178053,0.0009207087543486593,0.0012940047181276848,0.044714816070645313,111
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,30,ola,119,9,843,54,2,32,0.26778753492473,0.26778753492473,1.9171923814556533e-09,9.585961907278268e-11,0.9412811387900356,0.26778753492473,0.26274864285844024,0.042185068130493164,0.9993560247166163,0.26274864285844024,,0.9765459908687751,1.371331098617695,,,,,,,,,,,,,0.26778753492473,1.9171923814556533e-09,4.839340769069461e-05,1.0791613021865487e-05,6.977938901400194e-05,0.049282271414995193,0.001224497027842148,0.0010628981981426477,0.001453979639336467,29.450168601311855,30.6728515625,31.465281867980956,0.0006797407774052942,0.0006120839600914846,0.0011291180683627767,1,precision_update,0.1,20,101770,10177,0.1,1.0852374954239963e-06,8.94994730957798e-07,3.392472524843537e-07,1.0852152643632542e-06,0.23669154319880228,0.11407875657685673,0.9008287944852427,,,,,,,,,1686.0,0.0005480490285318999,0.000861366086285018,0.0010005750227719545,0.0010100357700139283,0.0010252729116473347,0.001257472817087546,0.0016117992985527963,0.04368416219949722,2.733851400041079,4.784515857696533,26.22532253265381,28.20010232925415,31.230595111846924,31.550535202026367,31.61368751525879,0.0009131589823640298,2.6196274850143113e-08,0.00012349729586411828,0.0003074303713919245,0.0009220830243731582,0.0012955806124481085,0.046938792133879075,843
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,30,ola,217,17,189,12,2,32,0.24706731328652018,0.24706731328652018,8.127301888508355e-10,4.063650944254178e-11,0.9338624338624338,0.24706731328652018,0.1785026707024957,0.024241715669631958,0.9997008324173949,0.1785026707024957,,0.3250829733914482,1.9958124018703602,,,,,,,,,,,,,0.24706731328652018,8.127301888508355e-10,0.00022563331472352652,2.42888527282048e-05,0.0002158055591280573,0.36895307898521423,0.0012304050261647565,0.0010639858082868159,0.0014617980807088316,29.425876565043744,30.65717124938965,31.462310791015625,0.0006805935292481207,0.0006117423495641022,0.0011287905290293927,1,precision_update,0.1,20,101770,10177,0.1,7.287409936588716e-07,6.09821203520796e-07,1.871324325957227e-07,7.286097913138879e-07,0.16577640748652583,0.06619204007118207,0.9287054744565683,,,,,,,,,378.0,0.004166347255532512,0.0009228188534272529,0.0010005661752074957,0.0010102265514433384,0.0010258711990900338,0.001261046389117837,0.0016212314018048337,0.05449611693620682,2.7607400990873954,4.283681869506836,26.155095481872557,28.160118579864502,31.221486568450928,31.54943084716797,31.613828659057617,0.0009133720742347016,1.2304185650886737e-08,0.00012413339117175673,0.00030751362816598053,0.0009222001933278113,0.0012955437377816285,0.04441287313483786,189
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,30,ola,132,10,381,24,2,32,0.24629425313177072,0.24629425313177072,5.276946508076601e-10,2.6384732540383005e-11,0.9409448818897638,0.24629425313177072,0.1827494016570728,0.019614242017269135,0.9996870429859765,0.1827494016570728,,0.9889320457164062,1.276983504145674,,,,,,,,,,,,,0.24629425313177072,5.276946508076601e-10,5.901657295283843e-05,1.0831410691025667e-05,7.934972672956069e-05,0.05967307090759277,0.0012248511352334539,0.0010627061710692942,0.0014545157668180765,29.447660969839802,30.675622940063477,31.465070152282713,0.0006790740915893919,0.000610983007219865,0.0011281182517528588,1,precision_update,0.1,20,101770,10177,0.1,7.537564371273842e-07,5.909530107415823e-07,1.988650566412016e-07,7.537315828329805e-07,0.16670341439793962,0.0748820100831097,0.912196772664442,,,,,,,,,762.0,0.0006890165536666844,0.000860240051995934,0.0010005690855905414,0.001010049390606582,0.0010253101354464889,0.0012581360642798245,0.001613206282490864,0.04333845153450966,2.7368045577644797,4.803560733795166,26.2204891204834,28.19266939163208,31.230027198791504,31.549938201904297,31.61378288269043,0.0008983537303673637,4.401072042137898e-09,0.00012396331627763602,0.000307607044216004,0.0009214098985148038,0.001294192476599742,0.04714110256684198,381
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,30,ola,170,13,19,2,2,32,1.054028868675232,1.054028868675232,1.007688099630144e-10,5.0384404981507206e-12,0.6842105263157895,1.054028868675232,0.10522129815452266,0.016704782843589783,0.9998959493604819,0.10522129815452266,,0.5010469137590966,1.8905307785475154,,,,,,,,,,,,,1.054028868675232,1.007688099630144e-10,0.0011925684520829201,9.997005690820515e-05,0.0010823974618688237,3.0191965103149414,0.0012626361979173099,0.001071434817276895,0.0015008824411779642,29.284462391483277,30.550415992736816,31.45687484741211,0.0006888590454013885,0.0006149767998983894,0.0011343250002499997,1,precision_update,0.1,20,101770,10177,0.1,4.318875589269175e-07,5.053160231127518e-07,1.007644703798511e-07,4.3188018163946477e-07,0.09778210710844269,0.03886104881183727,0.9292995697966475,,,,,,,,,38.0,0.0257620703750336,0.0014271426468624542,0.0010005950462073088,0.0010105756809934974,0.0010307420452591032,0.0012724894913844764,0.001689389266539365,0.13529564440250397,2.8917901548050735,2.718679904937744,25.812298393249513,28.033214569091797,31.147629737854004,31.55072784423828,31.613372802734375,0.0010342456396077485,5.318384867446636e-09,0.00012462916229727538,0.0003090671203625714,0.0009261703823139309,0.0013077124914161345,0.0747495003911336,19
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,30,ola,26,2,29,2,2,32,0.7020267248153687,0.7020267248153687,1.1870456007034846e-11,5.935228003517424e-13,0.7758620689655172,0.7020267248153687,0.04583299396553544,0.0064580440521240234,0.9999802636525296,0.04583299396553544,,1.0130227035447372,1.337996707207389,,,,,,,,,,,,,0.7020267248153687,1.1870456007034846e-11,0.0002079382108131988,2.4416862288489938e-05,0.00023685419000685258,0.4180125296115875,0.001229815189535847,0.0010650699841789901,0.0014608336845412851,29.421261244910962,30.64156436920166,31.460043525695802,0.0006802071155183346,0.000612013293182108,0.0011281109307300014,1,precision_update,0.1,20,101770,10177,0.1,2.0584505018572674e-07,1.6593612622661227e-07,5.479879594798981e-08,2.0584328034090917e-07,0.04133016962707634,0.019811118455097476,0.9017558324501986,,,,,,,,,58.0,0.002909295568895707,0.0009065255717621133,0.0010005782824009657,0.0010103721404448151,0.0010254185181111097,0.001260680757695809,0.0016189589048735793,0.045824650675058365,2.7565588808729795,4.671436309814453,26.163728141784667,28.164199829101562,31.228376388549805,31.550811767578125,31.613637924194336,0.0009156727162515626,4.137371029443938e-09,0.00012427804359375262,0.00030775443716905056,0.0009215977534298358,0.0012950670970466474,0.044935039441398344,29
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,30,ola,270,21,127,8,2,32,0.19960217723461587,0.19960217723461587,9.942046409673447e-11,4.971023204836724e-12,0.9606299212598425,0.19960217723461587,0.08526433627247637,0.01396872103214264,0.9999317596736693,0.08526433627247637,,0.24980042066198757,2.0694700517910234,,,,,,,,,,,,,0.19960217723461587,9.942046409673447e-11,6.251718652657252e-05,8.773242370807566e-06,7.529733265982943e-05,0.13923154771327972,0.001224967820576599,0.0010629442404024303,0.0014544830191880465,29.448227060666966,30.672188758850098,31.466303253173827,0.0006788058383752321,0.0006114211456769772,0.0011271757832947461,1,precision_update,0.1,20,101770,10177,0.1,3.544226812497459e-07,2.617764849728862e-07,8.57470318848478e-08,3.543910655095933e-07,0.07830161950795117,0.03374705057361266,0.9183396356681335,,,,,,,,,254.0,0.0011203686290331926,0.0008646327305124713,0.0010005705989897251,0.0010099701699800788,0.0010253298096358776,0.0012576042208820581,0.001613278093282133,0.04317549988627434,2.7365854051826686,4.812617301940918,26.220783042907716,28.19862937927246,31.22972869873047,31.550365447998047,31.613758087158203,0.0009009430736927588,7.0466085900881415e-09,0.00012395567175619023,0.0003071931397086792,0.0009208382733775955,0.0012934585573891333,0.04417005296950894,127
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,31,ola,223,17,110,8,2,32,0.5694173281843012,0.5694173281843012,2.8537284341156877e-10,1.4268642170578439e-11,0.8136363636363636,0.5694173281843012,0.15371028511366316,0.019682347774505615,0.9997788462031542,0.15371028511366316,,0.8399031444716331,1.4694341093795324,,,,,,,,,,,,,0.5694173281843012,2.8537284341156877e-10,0.00019738744418788373,2.8896317417093087e-05,0.00024383552372455618,0.2719152569770813,0.0012286925813483533,0.0010666711605153978,0.001459685410372913,29.418703698910466,30.618557929992676,31.464426612854005,0.0006810320407635656,0.0006110242358312035,0.0011302917962589915,1,precision_update,0.1,20,101770,10177,0.1,6.418832490528992e-07,5.099946239237594e-07,1.644448933533658e-07,6.417726827147835e-07,0.1406144632758881,0.0620840113665148,0.914801915642202,,,,,,,,,220.0,0.00266782422304821,0.0008845017111686086,0.0010005683870986104,0.0010100906598381697,0.0010257528629153967,0.0012633167789317667,0.0016128528746776275,0.044476091861724854,2.745427341969738,4.741728782653809,26.174016189575195,28.13480281829834,31.22328758239746,31.546077728271484,31.613794326782227,0.0009172907653447222,2.1578570592184837e-08,0.0001243559537499968,0.0003075896630435662,0.0009230672602764133,0.0012991891667056465,0.04977943762980232,110
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,31,ola,253,20,321,22,2,32,0.18159111377977508,0.18159111377977508,5.472939835836843e-10,2.7364699179184218e-11,0.956386292834891,0.18159111377977508,0.17576330681101868,0.024270959198474884,0.9997113499497813,0.17576330681101868,,0.7378925589010543,1.546566822838165,,,,,,,,,,,,,0.18159111377977508,5.472939835836843e-10,5.7685649326022944e-05,9.198888619721401e-06,7.528021960752086e-05,0.08596198260784149,0.0012241860721468958,0.001065423944965005,0.0014513591304421425,29.44372812657948,30.636473655700684,31.46488227844238,0.0006797445878414285,0.0006108259001283495,0.0011299486549119367,1,precision_update,0.1,20,101770,10177,0.1,6.929618581522079e-07,5.339614969338805e-07,1.8495643838142622e-07,6.928931474763874e-07,0.16239878855353176,0.06722628576300774,0.9239629789632002,,,,,,,,,642.0,0.0008477735887113982,0.0008531986492496865,0.0010005866643041372,0.0010100614395923912,0.0010255182860419154,0.001260503922821954,0.0016042156494222568,0.04243561998009682,2.7206289506890453,4.854390621185303,26.248988533020018,28.166175842285156,31.226858615875244,31.55040740966797,31.61350440979004,0.0009003388433151176,5.370664845261182e-09,0.0001240032391123178,0.0003072280149556088,0.0009224654034151728,0.0012983208336144907,0.043482869212246394,321
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,31,ola,110,8,58,4,2,32,0.12731101440972295,0.12731101440972295,5.928595621044934e-12,2.9642978105224674e-13,0.9655172413793104,0.12731101440972295,0.03454628122367425,0.0060852766036987305,0.9999888333833119,0.03454628122367425,,0.08048483706800685,2.1077419116679486,,,,,,,,,,,,,0.12731101440972295,5.928595621044934e-12,3.529984037160338e-05,4.163896392128663e-06,3.367445533513095e-05,0.09703025221824646,0.0012234639469870467,0.0010646701557561755,0.0014507941668853166,29.44772422973166,30.647316932678223,31.46535720825195,0.0006792040252020818,0.0006111579024054362,0.0011289680492293126,1,precision_update,0.1,20,101770,10177,0.1,1.3119310689354256e-07,9.028973413576059e-08,3.8386756103924325e-08,1.3118763062761748e-07,0.0316748367360454,0.013789498327715068,0.9168812275614466,,,,,,,,,116.0,0.0006869039205998014,0.0008470366121698468,0.0010005745571106672,0.0010100309387780725,0.0010252697684336454,0.0012595273437909782,0.0016039093839935947,0.04240242391824722,2.7185148126856005,4.856290340423584,26.25409851074219,28.17709445953369,31.23064374923706,31.550888061523438,31.613697052001953,0.000899244053131942,3.5067712206445523e-09,0.0001238884309850239,0.00030756230063385846,0.0009217595832537904,0.0012964816842492592,0.044035762079837205,58
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,31,ola,177,14,173,12,2,32,0.2708726307710988,0.2708726307710988,5.223185370088187e-10,2.6115926850440934e-11,0.9277456647398844,0.2708726307710988,0.1466786201662721,0.023364156484603882,0.9997988659561008,0.1466786201662721,,0.7072416889214992,1.6019064244591992,,,,,,,,,,,,,0.2708726307710988,5.223185370088187e-10,0.00011005859507096808,1.8984161215485074e-05,0.0001023389195324853,0.2495165765285492,0.0012258755183849443,0.001064747222699225,0.0014535465044900775,29.437261260819714,30.646207809448242,31.465105056762695,0.0006801996147522238,0.0006116374369164131,0.001130306512129792,1,precision_update,0.1,20,101770,10177,0.1,5.455599091157238e-07,4.907301683522651e-07,1.6132654870962112e-07,5.455062954351392e-07,0.13526728039649227,0.05672195754748129,0.9222017513060585,,,,,,,,,346.0,0.0019809373799657064,0.0008767417021740517,0.001000573975034058,0.001010047155432403,0.0010256083915010095,0.0012607319513335824,0.00160708021139726,0.05043312534689903,2.7280786007914632,4.452890872955322,26.229228591918947,28.16362953186035,31.225486755371094,31.546369552612305,31.613704681396484,0.0009147162691461205,5.3039193547046566e-09,0.0001237227124364856,0.0003076245930979368,0.0009221247186288444,0.0012980763304081687,0.051200874958185254,173
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,31,ola,178,14,135,10,2,32,0.1855356197114344,0.1855356197114344,8.611555265177391e-11,4.305777632588696e-12,0.9518518518518518,0.1855356197114344,0.09915854154716411,0.014624908566474915,0.999908014862245,0.09915854154716411,,0.4244935576316679,1.8415271470075187,,,,,,,,,,,,,0.1855356197114344,8.611555265177391e-11,7.78459893607101e-05,1.2082213288522325e-05,9.819320766837342e-05,0.13909375667572021,0.0012248364053264395,0.001064811774995178,0.001453603873960674,29.439378559227436,30.645278930664062,31.460231399536134,0.0006797266165982385,0.0006117807190917938,0.0011294632477413082,1,precision_update,0.1,20,101770,10177,0.1,4.0023445811569226e-07,2.965436650910773e-07,1.1376933396403796e-07,4.001986015532467e-07,0.09032513465069343,0.04091193483685136,0.9109163289551901,,,,,,,,,270.0,0.0011059317675007683,0.0008545343957735535,0.0010005758376792073,0.001010360091459006,0.001025526988087222,0.0012609045370481908,0.0016064176277723163,0.043256472796201706,2.7261457968299374,4.80811071395874,26.22871150970459,28.161701202392578,31.22672700881958,31.549386978149414,31.613676071166992,0.0009029707609578769,1.15382250596078e-09,0.0001244561404612682,0.0003077021733784295,0.0009221196934868034,0.001297834420684408,0.043957377428283075,135
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,31,ola,134,10,326,22,2,32,0.20804893787653167,0.20804893787653167,1.218388597238404e-09,6.09194298619202e-11,0.9401840490797546,0.20804893787653167,0.2214174946198397,0.031944356858730316,0.9995415987277706,0.2214174946198397,,0.4149757414196952,1.8961001489773186,,,,,,,,,,,,,0.20804893787653167,1.218388597238404e-09,0.00011044809704260608,1.4954885500628734e-05,0.00011595615433179777,0.20433801412582397,0.001225888085363456,0.0010649573523551226,0.0014545908547006548,29.437828080654377,30.643184661865234,31.462108612060547,0.0006804258509883194,0.0006113829580178632,0.0011297194767661235,1,precision_update,0.1,20,101770,10177,0.1,8.509117381031404e-07,7.146746054556328e-07,2.3014673512008338e-07,8.508032789384448e-07,0.2045140148337605,0.08485119127215095,0.9236578852312396,,,,,,,,,652.0,0.0020701580613103877,0.0008743453265382134,0.001000574673525989,0.0010102394735440612,0.001025857316562906,0.001260658260434866,0.00160793048562482,0.04825484752655029,2.7283294862507046,4.552285671234131,26.2198127746582,28.16445302963257,31.22169828414917,31.547883987426758,31.613693237304688,0.0009069840672257529,2.651786044710175e-10,0.00012363457900049782,0.0003077346297081942,0.000922370688486486,0.0012982945678514924,0.04364449107483826,326
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,31,ola,136,10,138,10,2,32,0.4656118966801011,0.4656118966801011,8.155206972689418e-10,4.077603486344709e-11,0.8695652173913043,0.4656118966801011,0.20525658961498178,0.03407508134841919,0.9996057584984279,0.20525658961498178,,0.2813922348789828,2.0277707902000017,,,,,,,,,,,,,0.4656118966801011,8.155206972689418e-10,0.0003181707664478489,3.296909198979847e-05,0.0003172328870277852,0.7722017168998718,0.0012325888164830584,0.0010653979843482375,0.0014637394808232787,29.405666405538263,30.6368465423584,31.462656021118164,0.0006823166538395723,0.0006117330308432407,0.0011313892283146383,1,precision_update,0.1,20,101770,10177,0.1,8.06815467577042e-07,6.759867920973266e-07,1.9965622196076605e-07,8.06815467577042e-07,0.1904420809352323,0.07656423048285335,0.9278244430176961,,,,,,,,,276.0,0.007092874864312438,0.0009422472210234968,0.0010005731601268053,0.0010102043161168694,0.0010263214353471994,0.0012641038629226387,0.001618429488735273,0.05404122546315193,2.7595866145946264,4.30167293548584,26.137743949890137,28.126041889190674,31.214637756347656,31.540272903442382,31.613718032836914,0.0009374235189925743,1.7589796587543175e-08,0.00012459077606539448,0.00030745151424604346,0.0009234321440045374,0.001301321601706206,0.04729438769208796,138
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,31,ola,64,5,14,2,2,32,0.4074224680662155,0.4074224680662155,6.5438899958525365e-12,3.2719449979262684e-13,0.8571428571428571,0.4074224680662155,0.03840695235738919,0.005124211311340332,0.9999861932563359,0.03840695235738919,,0.8033149761408755,1.498435876843149,,,,,,,,,,,,,0.4074224680662155,6.5438899958525365e-12,0.0001456627078057019,1.5908698514977004e-05,0.00020445871632546186,0.2638319432735443,0.0012270240399904968,0.0010653624776750803,0.0014574187807738783,29.42510606844556,30.637356758117676,31.464914512634277,0.0006802644430250476,0.000611650157049983,0.0011299802653649531,1,precision_update,0.1,20,101770,10177,0.1,1.9067212666352626e-07,1.240216357372843e-07,4.237639450910442e-08,1.9067212180549823e-07,0.03479126975232363,0.01626842150928645,0.9058586432107276,,,,,,,,,28.0,0.002028208005948653,0.0008721558384892414,0.0010005657095462084,0.0010100593673996628,0.0010256057139486074,0.0012634027807507664,0.0016093436803203073,0.04380900412797928,2.7357864071432165,4.777693748474121,26.194361877441406,28.13384485244751,31.22552728652954,31.549776077270508,31.61383628845215,0.0009097346968674021,3.503565888717416e-09,0.00012397495245266755,0.0003081272837243113,0.0009223079515949864,0.0012976162463204535,0.04455114625905421,14
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,31,ola,74,5,70,6,2,32,0.50842630309718,0.50842630309718,1.4106799855235456e-10,7.053399927617728e-12,0.8714285714285714,0.50842630309718,0.11866910917989863,0.012086465954780579,0.9998683290411465,0.11866910917989863,,1.1534898214385076,1.1546999842430363,,,,,,,,,,,,,0.50842630309718,1.4106799855235456e-10,0.0002821071141240122,3.972246122430079e-05,0.00042492553184274637,0.20761746168136597,0.0012314254728643175,0.0010678616235964,0.0014654225553385914,29.401928353044905,30.60148525238037,31.463028526306154,0.0006820071097506274,0.0006118538559218068,0.0011313592560898396,1,precision_update,0.1,20,101770,10177,0.1,5.463832917048305e-07,4.1965770833497997e-07,1.2460781576011944e-07,5.463727205867286e-07,0.10880848003857703,0.04736108260212483,0.9169065209179821,,,,,,,,,140.0,0.0025964336318116525,0.0008985031364585776,0.001000594929791987,0.0010101804160512983,0.0010259572882205248,0.0012665186368394643,0.0016207011998631052,0.04663901776075363,2.763645836388339,4.630472183227539,26.122729682922362,28.099215984344482,31.220176696777344,31.550088596343993,31.613372802734375,0.0009191785925118348,7.107514583851092e-09,0.00012386791273282102,0.00030794195699137194,0.0009235982318191358,0.001301795825539026,0.05023381499969031,70
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,31,ola,46,3,44,4,2,32,0.26510600407015195,0.26510600407015195,3.1362103649547965e-11,1.5681051824773984e-12,0.9318181818181818,0.26510600407015195,0.05171091871981163,0.010612547397613525,0.9999749879116104,0.05171091871981163,,0.7751254239840702,1.531153988824562,,,,,,,,,,,,,0.26510600407015195,3.1362103649547965e-11,0.00010157982090526111,1.3252647931949468e-05,0.00012164492072770381,0.3562011420726776,0.0012256020101447912,0.0010648451279848814,0.0014544373378157617,29.435596630312528,30.64479923248291,31.464229583740234,0.0006799487519370541,0.0006112953653597038,0.0011295228936579608,1,precision_update,0.1,20,101770,10177,0.1,2.1661945013825082e-07,1.4992298639141063e-07,5.447990203855547e-08,2.166142743310071e-07,0.04748740430359575,0.02046864791220467,0.918324514033479,,,,,,,,,88.0,0.0020357489564207273,0.0008664636495554826,0.0010005702497437596,0.0010101032676175237,0.0010253037617076188,0.00126153533346951,0.001606885076034814,0.048643942922353745,2.7288601073146683,4.534042835235596,26.221195602416994,28.15466022491455,31.230124950408936,31.5506591796875,31.6137638092041,0.0009091323601130985,5.203447011626074e-08,0.00012406550290158566,0.00030787707840904035,0.0009222087332193883,0.0012970507521114613,0.051022204742086325,44
