schema_version,run_id,physical_client_id,virtual_client_id,num_examples,train_examples,val_examples,label_0_count,label_1_count,label_2_count,label_3_count,label_4_count,label_5_count,label_6_count,label_7_count,label_8_count,label_9_count,label_entropy,dominant_label,dominant_label_fraction,kl_to_global_label_distribution,is_iid,is_balanced,noniid_alpha,unbalanced_alpha
bayesfl_observability_v1,,166,13,84,84,0,0,0,13,2,40,29,0,0,0,0,1.0982287840542058,4,0.47619047619047616,1.252671424477001,False,False,0.1,0.5
bayesfl_observability_v1,,167,13,95,95,0,16,18,17,0,9,1,4,0,29,1,1.7378293573159467,8,0.30526315789473685,0.5580381273299192,False,False,0.1,0.5
bayesfl_observability_v1,,168,13,229,229,0,70,6,0,0,0,133,20,0,0,0,0.9862272293909359,5,0.5807860262008734,1.3773906685164472,False,False,0.1,0.5
bayesfl_observability_v1,,169,13,11,11,0,9,0,0,0,0,0,0,1,0,1,0.6001660731596457,0,0.8181818181818182,1.7098339961345228,False,False,0.1,0.5
bayesfl_observability_v1,,170,13,21,21,0,0,0,0,0,0,18,0,0,1,2,0.5010469137590966,5,0.8571428571428571,1.8905307785475154,False,False,0.1,0.5
bayesfl_observability_v1,,171,13,720,720,0,5,277,0,0,3,0,0,29,404,2,0.8947993234419066,8,0.5611111111111111,1.3755222828587679,False,False,0.1,0.5
bayesfl_observability_v1,,172,13,321,321,0,85,54,0,0,0,2,156,10,0,14,1.2787090971089894,6,0.48598130841121495,1.0140274784545764,False,False,0.1,0.5
bayesfl_observability_v1,,173,13,132,132,0,0,0,48,0,81,0,2,1,0,0,0.7679964346078391,4,0.6136363636363636,1.5533998077393687,False,False,0.1,0.5
bayesfl_observability_v1,,174,13,63,63,0,0,0,1,44,0,0,0,0,1,17,0.7356907463699587,3,0.6984126984126984,1.5546238632023086,False,False,0.1,0.5
bayesfl_observability_v1,,175,14,37,37,0,0,0,0,0,0,36,0,0,0,1,0.12425083738963087,5,0.972972972972973,2.2773014559616316,False,False,0.1,0.5
bayesfl_observability_v1,,176,14,6,6,0,0,1,0,0,4,1,0,0,0,0,0.8675632284814612,4,0.6666666666666666,1.4502930449152613,False,False,0.1,0.5
bayesfl_observability_v1,,177,14,192,192,0,23,0,0,19,0,1,0,0,0,149,0.7072416889214992,9,0.7760416666666666,1.6019064244591992,False,False,0.1,0.5
bayesfl_observability_v1,,178,14,149,149,0,0,0,4,1,11,0,0,133,0,0,0.4244935576316679,7,0.8926174496644296,1.8415271470075187,False,False,0.1,0.5
bayesfl_observability_v1,,179,14,2,2,0,0,0,0,0,0,1,0,0,0,1,0.6931471805599453,5,0.5,1.6644456624201702,False,False,0.1,0.5
bayesfl_observability_v1,,180,14,9,9,0,0,0,9,0,0,0,0,0,0,0,-0.0,2,1.0,2.3096097079310103,False,False,0.1,0.5
bayesfl_observability_v1,,181,14,2,2,0,0,0,0,1,0,0,0,0,1,0,0.6931471805599453,3,0.5,1.6112121538688304,False,False,0.1,0.5
bayesfl_observability_v1,,182,14,70,70,0,0,47,11,0,2,0,0,0,10,0,0.9378390910177137,1,0.6714285714285714,1.2919180902993594,False,False,0.1,0.5
bayesfl_observability_v1,,183,14,20,20,0,1,0,5,0,0,2,10,1,1,0,1.3727655308924485,6,0.5,0.9483462981176023,False,False,0.1,0.5
bayesfl_observability_v1,,184,14,857,857,0,727,0,4,75,0,2,49,0,0,0,0.5555478088018497,0,0.8483080513418904,1.7571605964604784,False,False,0.1,0.5
bayesfl_observability_v1,,185,14,2,2,0,0,0,0,0,0,0,0,1,0,1,0.6931471805599453,7,0.5,1.592096518385255,False,False,0.1,0.5
bayesfl_observability_v1,,186,14,2,2,0,0,0,0,2,0,0,0,0,0,0,-0.0,3,1.0,2.28098669344155,False,False,0.1,0.5
bayesfl_observability_v1,,187,15,246,246,0,0,0,0,0,35,171,40,0,0,0,0.8255883307346321,5,0.6951219512195121,1.5535715337415847,False,False,0.1,0.5
bayesfl_observability_v1,,188,15,76,76,0,0,2,0,0,0,0,0,14,4,56,0.7873390100049964,9,0.7368421052631579,1.5118297685691615,False,False,0.1,0.5
bayesfl_observability_v1,,189,15,1,1,0,0,0,0,0,1,0,0,0,0,0,-0.0,4,1.0,2.3292713582565514,False,False,0.1,0.5
bayesfl_observability_v1,,190,15,86,86,0,0,0,0,0,0,0,1,85,0,0,0.06335477530377637,7,0.9883720930232558,2.1966737571094788,False,False,0.1,0.5
bayesfl_observability_v1,,191,15,191,191,0,0,0,0,100,33,2,15,0,8,33,1.325943075341454,3,0.5235602094240838,0.9746161163341331,False,False,0.1,0.5
bayesfl_observability_v1,,192,15,5,5,0,0,0,0,0,0,0,0,0,5,0,-0.0,8,1.0,2.3277319754160017,False,False,0.1,0.5
bayesfl_observability_v1,,193,15,54,54,0,0,0,4,13,0,0,0,0,0,37,0.7946603084287958,9,0.6851851851851852,1.5090944792576573,False,False,0.1,0.5
bayesfl_observability_v1,,194,15,471,471,0,158,0,0,38,0,0,0,129,146,0,1.287255851511245,0,0.3354564755838641,1.0138774988279884,False,False,0.1,0.5
bayesfl_observability_v1,,195,15,27,27,0,0,0,10,3,0,0,0,7,7,0,1.3119690925702856,2,0.37037037037037035,0.9861324927876863,False,False,0.1,0.5
bayesfl_observability_v1,,196,15,223,223,0,1,168,0,4,0,30,0,17,0,3,0.833774860477824,1,0.7533632286995515,1.391112748373465,False,False,0.1,0.5
bayesfl_observability_v1,,197,15,48,48,0,0,17,0,0,0,0,0,31,0,0,0.6499878819913241,7,0.6458333333333334,1.583390040135136,False,False,0.1,0.5
bayesfl_observability_v1,,198,15,1270,1270,0,23,4,5,7,0,0,61,0,0,1170,0.36262928713185916,9,0.9212598425196851,1.9482562356482285,False,False,0.1,0.5
bayesfl_observability_v1,,199,15,73,73,0,0,15,0,0,0,0,0,1,0,57,0.5771077249415074,9,0.7808219178082192,1.7075923616880604,False,False,0.1,0.5
bayesfl_observability_v1,,200,16,745,745,0,113,0,0,117,0,321,0,192,0,2,1.3048913590493298,5,0.43087248322147653,1.0288700487966953,False,False,0.1,0.5
bayesfl_observability_v1,,201,16,46,46,0,0,5,19,0,0,0,0,3,3,16,1.3298452344417466,2,0.41304347826086957,0.9647582614250333,False,False,0.1,0.5
bayesfl_observability_v1,,202,16,382,382,0,60,0,3,0,0,0,26,293,0,0,0.7151651242351365,7,0.7670157068062827,1.5572907521493602,False,False,0.1,0.5
bayesfl_observability_v1,,203,16,439,439,0,73,28,0,6,0,72,169,1,88,2,1.5571176369237727,6,0.38496583143507973,0.7668056340182599,False,False,0.1,0.5
bayesfl_observability_v1,,204,16,2,2,0,0,1,0,0,0,0,1,0,0,0,0.6931471805599453,1,0.5,1.5580197962672118,False,False,0.1,0.5
bayesfl_observability_v1,,205,16,65,65,0,52,11,0,2,0,0,0,0,0,0,0.5862670279243112,0,0.8,1.7062547875005167,False,False,0.1,0.5
bayesfl_observability_v1,,206,16,6,6,0,0,0,2,0,0,0,0,4,0,0,0.6365141682948128,7,0.6666666666666666,1.6395997169315697,False,False,0.1,0.5
bayesfl_observability_v1,,207,16,42,42,0,1,2,3,0,0,33,3,0,0,0,0.8004620558661684,5,0.7857142857142857,1.5780966386200626,False,False,0.1,0.5
bayesfl_observability_v1,,208,16,2,2,0,0,0,0,0,0,2,0,0,0,0,-0.0,5,1.0,2.4040642619438994,False,False,0.1,0.5
bayesfl_observability_v1,,209,16,38,38,0,0,0,0,0,33,5,0,0,0,0,0.38937723629048177,4,0.868421052631579,1.9497352935038788,False,False,0.1,0.5
bayesfl_observability_v1,,210,16,311,311,0,0,0,0,0,287,0,22,0,2,0,0.29393881488658424,4,0.9228295819935691,2.0344083103604644,False,False,0.1,0.5
bayesfl_observability_v1,,211,16,4,4,0,0,0,0,0,0,4,0,0,0,0,-0.0,5,1.0,2.4040642619438994,False,False,0.1,0.5
bayesfl_observability_v1,,212,17,265,265,0,56,0,0,0,182,0,0,26,1,0,0.8353546496930009,4,0.6867924528301886,1.4841423980608157,False,False,0.1,0.5
bayesfl_observability_v1,,213,17,245,245,0,0,3,0,173,0,2,50,0,17,0,0.8483302342361435,3,0.7061224489795919,1.4429576609466432,False,False,0.1,0.5
bayesfl_observability_v1,,214,17,8,8,0,0,0,0,1,0,7,0,0,0,0,0.37677016125643675,5,0.875,2.011909404624669,False,False,0.1,0.5
bayesfl_observability_v1,,215,17,46,46,0,0,8,5,0,17,8,0,0,8,0,1.521719365805568,4,0.3695652173913043,0.7932357448939426,False,False,0.1,0.5
bayesfl_observability_v1,,216,17,131,131,0,47,0,22,0,13,0,0,0,49,0,1.2644842887837744,8,0.37404580152671757,1.0559689770084641,False,False,0.1,0.5
bayesfl_observability_v1,,217,17,210,210,0,0,0,0,0,0,0,0,21,189,0,0.3250829733914482,8,0.9,1.9958124018703602,False,False,0.1,0.5
bayesfl_observability_v1,,218,17,3,3,0,0,0,0,0,3,0,0,0,0,0,-0.0,4,1.0,2.3292713582565514,False,False,0.1,0.5
bayesfl_observability_v1,,219,17,87,87,0,53,0,0,28,0,0,0,6,0,0,0.8512212851081872,0,0.6091954022988506,1.4493005765096665,False,False,0.1,0.5
bayesfl_observability_v1,,220,17,410,410,0,348,8,0,0,0,53,0,1,0,0,0.4951145579587969,0,0.848780487804878,1.8291712766140646,False,False,0.1,0.5
bayesfl_observability_v1,,221,17,299,299,0,0,0,0,2,0,0,19,0,278,0,0.2763321868646684,8,0.9297658862876255,2.0503635880823854,False,False,0.1,0.5
bayesfl_observability_v1,,222,17,694,694,0,0,44,643,0,0,6,0,0,1,0,0.2960944988460536,2,0.9265129682997119,2.006520240843815,False,False,0.1,0.5
bayesfl_observability_v1,,223,17,122,122,0,76,4,40,0,0,0,2,0,0,0,0.8399031444716331,0,0.6229508196721312,1.4694341093795324,False,False,0.1,0.5
bayesfl_observability_v1,,224,17,100,100,0,0,0,80,11,8,0,0,0,1,0,0.6694250749067785,2,0.8,1.6387902561312846,False,False,0.1,0.5
bayesfl_observability_v1,,225,18,3,3,0,1,1,0,0,0,1,0,0,0,0,1.0986122886681096,0,0.3333333333333333,1.2032389420923582,False,False,0.1,0.5
bayesfl_observability_v1,,226,18,215,215,0,0,30,0,0,0,0,64,1,120,0,0.9859708285056665,8,0.5581395348837209,1.3182756176046706,False,False,0.1,0.5
bayesfl_observability_v1,,227,18,674,674,0,109,1,0,0,16,268,0,280,0,0,1.1247376207296473,7,0.41543026706231456,1.2027930712885904,False,False,0.1,0.5
bayesfl_observability_v1,,228,18,62,62,0,0,55,0,0,0,0,5,0,2,0,0.42008907680192553,1,0.8870967741935484,1.7809840036757387,False,False,0.1,0.5
bayesfl_observability_v1,,229,18,423,423,0,80,148,0,0,3,0,0,164,28,0,1.2645702769066132,7,0.3877068557919622,0.9847598976008598,False,False,0.1,0.5
bayesfl_observability_v1,,230,18,28,28,0,0,0,0,0,0,0,5,0,23,0,0.46922034844159877,8,0.8214285714285714,1.856478418550846,False,False,0.1,0.5
bayesfl_observability_v1,,231,18,15,15,0,0,0,0,14,0,0,1,0,0,0,0.24493002679463532,3,0.9333333333333333,2.0384139543004163,False,False,0.1,0.5
bayesfl_observability_v1,,232,18,8,8,0,0,0,2,0,0,0,0,0,6,0,0.5623351446188083,8,0.75,1.7608662639259458,False,False,0.1,0.5
bayesfl_observability_v1,,233,18,389,389,0,0,0,0,0,0,0,0,0,389,0,-0.0,8,1.0,2.3277319754160017,False,False,0.1,0.5
bayesfl_observability_v1,,234,18,286,286,0,0,0,0,239,36,3,0,0,8,0,0.5587441188775659,3,0.8356643356643356,1.7309189483214762,False,False,0.1,0.5
bayesfl_observability_v1,,235,18,256,256,0,0,30,206,14,2,0,3,1,0,0,0.696711248923874,2,0.8046875,1.5968824956831422,False,False,0.1,0.5
bayesfl_observability_v1,,236,18,45,45,0,26,7,0,11,1,0,0,0,0,0,1.0353574001541463,0,0.5777777777777777,1.2518665823368382,False,False,0.1,0.5
bayesfl_observability_v1,,237,19,39,39,0,0,1,5,0,8,0,19,5,1,0,1.3898628753106193,6,0.48717948717948717,0.9179151593699346,False,False,0.1,0.5
bayesfl_observability_v1,,238,19,20,20,0,2,0,2,2,0,0,14,0,0,0,0.9404479886553264,6,0.7,1.3716040057455146,False,False,0.1,0.5
bayesfl_observability_v1,,239,19,51,51,0,0,0,0,18,6,0,27,0,0,0,0.9560443809671457,6,0.5294117647058824,1.3493424985245688,False,False,0.1,0.5
bayesfl_observability_v1,,240,19,28,28,0,1,0,0,2,8,17,0,0,0,0,0.9684025979068378,5,0.6071428571428571,1.4023380517684862,False,False,0.1,0.5
bayesfl_observability_v1,,241,19,2,2,0,0,0,0,1,0,1,0,0,0,0,0.6931471805599453,3,0.5,1.6493782971327793,False,False,0.1,0.5
bayesfl_observability_v1,,242,19,3,3,0,0,1,0,2,0,0,0,0,0,0,0.6365141682948128,3,0.6666666666666666,1.6128062758029642,False,False,0.1,0.5
bayesfl_observability_v1,,243,19,11,11,0,0,1,0,0,2,0,0,0,8,0,0.7595473914748635,8,0.7272727272727273,1.555578650820714,False,False,0.1,0.5
bayesfl_observability_v1,,244,19,1400,1400,0,560,48,43,263,0,465,21,0,0,0,1.3323327101463387,0,0.4,1.0014916603766353,False,False,0.1,0.5
bayesfl_observability_v1,,245,19,184,184,0,0,0,0,153,0,0,0,0,31,0,0.4534650765650608,3,0.8315217391304348,1.8353971806874023,False,False,0.1,0.5
bayesfl_observability_v1,,246,19,159,159,0,7,10,88,0,46,8,0,0,0,0,1.1481123895199365,2,0.5534591194968553,1.1644224577874513,False,False,0.1,0.5
bayesfl_observability_v1,,247,19,500,500,0,95,13,66,14,195,0,3,0,114,0,1.512840026741559,4,0.39,0.8057138470029137,False,False,0.1,0.5
bayesfl_observability_v1,,248,19,373,373,0,0,60,44,0,269,0,0,0,0,0,0.7817865195402651,4,0.7211796246648794,1.5221172317857152,False,False,0.1,0.5
bayesfl_observability_v1,,249,19,164,164,0,80,0,5,0,0,0,79,0,0,0,0.8084292285499561,0,0.4878048780487805,1.5072994420910157,False,False,0.1,0.5
bayesfl_observability_v1,,250,20,197,197,0,54,0,7,98,0,0,3,35,0,0,1.1913948887090147,3,0.49746192893401014,1.0967669956015758,False,False,0.1,0.5
bayesfl_observability_v1,,251,20,40,40,0,0,5,2,0,0,31,2,0,0,0,0.7570449135276909,5,0.775,1.610651168463865,False,False,0.1,0.5
bayesfl_observability_v1,,252,20,409,409,0,0,181,0,0,0,11,46,171,0,0,1.0683684981935357,1,0.44254278728606355,1.1688247118610566,False,False,0.1,0.5
bayesfl_observability_v1,,253,20,356,356,0,0,9,0,271,0,1,63,12,0,0,0.7378925589010543,3,0.7612359550561798,1.546566822838165,False,False,0.1,0.5
bayesfl_observability_v1,,254,20,35,35,0,0,0,0,0,0,12,0,23,0,0,0.6429124396658009,7,0.6571428571428571,1.6660643758322098,False,False,0.1,0.5
bayesfl_observability_v1,,255,20,14,14,0,0,0,9,0,0,0,0,5,0,0,0.6517565611726531,2,0.6428571428571429,1.6399089560237352,False,False,0.1,0.5
bayesfl_observability_v1,,256,20,69,69,0,1,66,0,0,0,0,2,0,0,0,0.20651944177314374,1,0.9565217391304348,1.98512400603107,False,False,0.1,0.5
bayesfl_observability_v1,,257,20,1,1,0,0,0,0,0,0,1,0,0,0,0,-0.0,5,1.0,2.4040642619438994,False,False,0.1,0.5
bayesfl_observability_v1,,258,20,55,55,0,0,0,0,0,0,0,0,55,0,0,-0.0,7,1.0,2.259365973874069,False,False,0.1,0.5
bayesfl_observability_v1,,259,20,3,3,0,0,0,0,0,0,0,0,3,0,0,-0.0,7,1.0,2.259365973874069,False,False,0.1,0.5
bayesfl_observability_v1,,260,20,241,241,0,0,176,0,64,0,1,0,0,0,0,0.6044081348942495,1,0.7302904564315352,1.6077125747920737,False,False,0.1,0.5
bayesfl_observability_v1,,261,20,75,75,0,0,72,2,1,0,0,0,0,0,0,0.19340471446596552,1,0.96,1.997146461251904,False,False,0.1,0.5
bayesfl_observability_v1,,262,21,177,177,0,0,30,0,16,0,0,120,11,0,0,0.9542672572047401,6,0.6779661016949152,1.3332467097968215,False,False,0.1,0.5
bayesfl_observability_v1,,263,21,237,237,0,0,9,0,158,0,69,1,0,0,0,0.7768433258123565,3,0.6666666666666666,1.5365177254738465,False,False,0.1,0.5
bayesfl_observability_v1,,264,21,218,218,0,0,0,156,0,0,60,2,0,0,0,0.6375936626726958,2,0.7155963302752294,1.698074512420698,False,False,0.1,0.5
bayesfl_observability_v1,,265,21,57,57,0,0,26,0,0,0,10,0,21,0,0,1.03127351150664,1,0.45614035087719296,1.2200074472909117,False,False,0.1,0.5
bayesfl_observability_v1,,266,21,849,849,0,0,0,1,530,0,296,22,0,0,0,0.7641131958245704,3,0.624263839811543,1.5607339077663793,False,False,0.1,0.5
bayesfl_observability_v1,,267,21,340,340,0,0,0,67,0,0,273,0,0,0,0,0.49629795412582844,5,0.8029411764705883,1.8891532045272958,False,False,0.1,0.5
bayesfl_observability_v1,,268,21,335,335,0,0,0,0,335,0,0,0,0,0,0,-0.0,3,1.0,2.28098669344155,False,False,0.1,0.5
bayesfl_observability_v1,,269,21,156,156,0,0,2,0,30,0,0,124,0,0,0,0.5553872255443504,6,0.7948717948717948,1.7524876572526569,False,False,0.1,0.5
bayesfl_observability_v1,,270,21,141,141,0,0,0,0,0,0,6,133,2,0,0,0.24980042066198757,6,0.9432624113475178,2.0694700517910234,False,False,0.1,0.5
bayesfl_observability_v1,,271,21,158,158,0,0,23,12,0,0,101,0,22,0,0,1.0368649511366086,5,0.6392405063291139,1.308132397731561,False,False,0.1,0.5
bayesfl_observability_v1,,272,21,508,508,0,0,0,0,0,0,0,261,247,0,0,0.692767381715621,6,0.5137795275590551,1.5958737672973724,False,False,0.1,0.5
bayesfl_observability_v1,,273,21,124,124,0,0,123,0,0,0,1,0,0,0,0,0.04690514858239692,1,0.9919354838709677,2.1408414767998805,False,False,0.1,0.5
bayesfl_observability_v1,,274,21,45,45,0,0,2,1,0,0,1,39,2,0,0,0.5699626470748532,6,0.8666666666666667,1.739856822479874,False,False,0.1,0.5
bayesfl_observability_v1,,275,22,93,93,0,0,0,4,0,0,11,23,55,0,0,1.0439788738046754,7,0.5913978494623656,1.2487548086232239,False,False,0.1,0.5
bayesfl_observability_v1,,276,22,101,101,0,0,30,0,0,0,0,71,0,0,0,0.6083265295165262,6,0.7029702970297029,1.6692992620442342,False,False,0.1,0.5
bayesfl_observability_v1,,277,22,995,995,0,0,37,297,0,0,577,0,84,0,0,1.0079628307563315,5,0.5798994974874372,1.347582353346925,False,False,0.1,0.5
bayesfl_observability_v1,,278,22,67,67,0,0,9,0,0,0,58,0,0,0,0,0.3945326819623348,5,0.8656716417910447,1.9802377464173406,False,False,0.1,0.5
bayesfl_observability_v1,,279,22,13,13,0,0,9,0,0,0,4,0,0,0,0,0.6172417697303416,1,0.6923076923076923,1.6358465807671725,False,False,0.1,0.5
bayesfl_observability_v1,,280,22,71,71,0,0,1,0,0,0,4,66,0,0,0,0.2899701528409824,6,0.9295774647887324,2.0294816997969796,False,False,0.1,0.5
bayesfl_observability_v1,,281,22,49,49,0,0,17,0,0,0,0,32,0,0,0,0.6455309973239547,6,0.6530612244897959,1.625588744222669,False,False,0.1,0.5
bayesfl_observability_v1,,282,22,51,51,0,0,0,0,0,0,0,51,0,0,0,-0.0,6,1.0,2.3163460082440825,False,False,0.1,0.5
bayesfl_observability_v1,,283,22,105,105,0,0,0,0,0,0,0,105,0,0,0,-0.0,6,1.0,2.3163460082440825,False,False,0.1,0.5
bayesfl_observability_v1,,284,22,280,280,0,0,278,0,0,0,0,2,0,0,0,0.042414731858117456,1,0.9928571428571429,2.1445043425723562,False,False,0.1,0.5
bayesfl_observability_v1,,285,22,208,208,0,0,1,0,0,0,0,207,0,0,0,0.030457357557417006,6,0.9951923076923077,2.2852619292307335,False,False,0.1,0.5
bayesfl_observability_v1,,286,22,13,13,0,0,13,0,0,0,0,0,0,0,0,-0.0,1,1.0,2.185987945410232,False,False,0.1,0.5
bayesfl_observability_v1,,287,23,291,291,0,0,0,0,0,0,0,291,0,0,0,-0.0,6,1.0,2.3163460082440825,False,False,0.1,0.5
bayesfl_observability_v1,,288,23,1,1,0,0,1,0,0,0,0,0,0,0,0,-0.0,1,1.0,2.185987945410232,False,False,0.1,0.5
bayesfl_observability_v1,,289,23,123,123,0,0,116,0,0,0,0,7,0,0,0,0.21838083332586875,1,0.943089430894309,1.975025863627753,False,False,0.1,0.5
bayesfl_observability_v1,,290,23,52,52,0,0,52,0,0,0,0,0,0,0,0,-0.0,1,1.0,2.185987945410232,False,False,0.1,0.5
bayesfl_observability_v1,,291,23,367,367,0,0,134,0,0,0,0,233,0,0,0,0.6563087339558499,6,0.6348773841961853,1.6124405973952192,False,False,0.1,0.5
bayesfl_observability_v1,,292,23,77,77,0,0,7,0,0,0,0,70,0,0,0,0.30463609734923813,6,0.9090909090909091,1.9998591779099486,False,False,0.1,0.5
bayesfl_observability_v1,,293,23,318,318,0,0,0,0,0,0,0,318,0,0,0,-0.0,6,1.0,2.3163460082440825,False,False,0.1,0.5
bayesfl_observability_v1,,294,23,878,878,0,0,202,0,0,0,0,676,0,0,0,0.5393589008331952,6,0.7699316628701595,1.7469958446632359,False,False,0.1,0.5
bayesfl_observability_v1,,295,23,438,438,0,0,379,0,0,0,0,59,0,0,0,0.3952304836260419,1,0.865296803652968,1.8083171095175168,False,False,0.1,0.5
bayesfl_observability_v1,,296,23,118,118,0,0,118,0,0,0,0,0,0,0,0,-0.0,1,1.0,2.185987945410232,False,False,0.1,0.5
bayesfl_observability_v1,,297,23,655,655,0,0,655,0,0,0,0,0,0,0,0,-0.0,1,1.0,2.185987945410232,False,False,0.1,0.5
bayesfl_observability_v1,,298,23,17,17,0,0,17,0,0,0,0,0,0,0,0,-0.0,1,1.0,2.185987945410232,False,False,0.1,0.5
bayesfl_observability_v1,,299,23,53,53,0,0,53,0,0,0,0,0,0,0,0,-0.0,1,1.0,2.185987945410232,False,False,0.1,0.5
